roi_1	roi_2	roi_3	roi_4	roi_5	roi_6	roi_7	roi_8	roi_9	roi_10	roi_11	roi_12	roi_13	roi_14	roi_15	roi_16	roi_17
-0.453761	-0.558361	0.165732	0.592451	-0.046200	-0.317797	-0.340891	-0.045441	-0.220996	0.845998	-0.068414	-0.075113	0.552539	0.335907	-0.576815	-0.715164	0.317819
-0.644220	-0.290830	0.317238	0.135123	0.020656	0.125953	-0.443637	0.141396	0.293268	0.696380	0.311197	0.081868	0.535478	0.268144	-0.171098	0.074392	-0.029739
-0.351550	0.217666	0.513692	0.284708	0.504050	0.487505	-0.474981	0.250913	0.224933	1.099301	0.851737	0.054414	0.463007	0.835014	0.184319	0.122848	0.417554
-0.154674	0.444642	0.309826	0.057112	-0.520981	0.502120	-0.353536	-0.188124	0.434849	1.289609	0.697286	0.059013	0.242498	0.090336	0.320166	-0.429502	0.775121
0.300665	0.364884	0.710336	0.224788	-0.354381	-0.256274	0.270786	0.457154	0.218136	0.310710	0.496342	0.076749	0.184395	0.176178	0.160043	0.045507	0.684060
0.199397	0.149219	0.120627	0.256248	0.124831	-0.434341	-0.095655	0.208233	0.134395	-0.188456	0.351910	-0.171742	0.694609	-0.280675	0.049734	-0.122560	0.338858
-0.080190	-0.147116	0.341384	0.079042	0.114638	-0.508648	-0.107062	0.418104	-0.475380	-0.040342	0.974753	-0.027198	0.291753	-0.018001	0.571551	0.097445	0.690101
0.200104	-0.051428	0.318739	-0.260981	0.638598	-0.118316	-0.534567	0.325938	-0.404791	-0.839121	0.309472	0.270233	0.074810	-0.196638	0.640270	0.695149	0.333346
1.073545	0.231540	0.898427	-0.129680	0.337977	0.829831	-0.666080	0.241536	0.179560	-1.212164	0.144992	-0.125222	0.322650	-0.404153	0.687252	0.519346	0.334319
0.729846	0.335937	-0.000015	-0.194794	0.194234	0.073565	-0.250176	-0.001106	-0.134257	-0.570768	0.172756	-0.098212	0.503150	0.031674	0.088015	0.708385	0.391561
0.442688	-0.478554	0.123418	-0.553944	0.335635	0.215604	-0.222120	-0.799007	-0.398889	0.054190	0.138111	-0.475497	0.450734	-0.500244	-0.085777	0.059580	0.066303
-0.004556	0.284187	0.545143	-0.524958	0.590518	0.387931	-0.367797	-0.768367	-0.121990	-0.708357	0.272851	0.086407	-0.241744	-0.318525	-0.284323	-0.203725	0.085388
0.110744	0.281122	0.547313	-0.484387	0.907412	-0.207566	0.047621	-0.707736	0.080680	0.499716	0.467359	-0.474378	0.084090	-0.016050	-0.138317	0.272150	0.250732
-0.247117	0.450513	0.168108	-0.461782	0.406188	0.273347	0.632855	-0.746248	-0.013817	0.389520	0.330131	0.151225	-0.635274	-0.204728	-0.238629	0.287011	0.308531
0.736309	0.930883	0.279324	-0.380533	0.070677	-0.053013	1.099426	-1.118758	0.228071	0.103520	0.284253	-0.006655	-0.201195	0.176997	0.293354	0.235522	0.166290
0.768594	0.802558	-0.101022	-0.726455	-0.265646	-0.282914	0.252066	-1.145473	0.089537	0.118139	0.319832	0.195502	-0.429314	0.260154	0.036852	0.402563	-0.066417
0.810976	1.109340	-0.198666	-0.808915	-0.613555	-0.051938	0.120962	-0.490286	-0.249025	0.350597	0.192952	0.719932	-0.866323	-0.073000	0.018518	0.337257	-0.731075
0.418920	1.516472	-0.467729	-0.553091	-0.149775	0.101062	-0.126849	-0.265667	0.403986	0.741627	0.092356	0.821775	-1.208587	0.185643	-0.103687	-0.119812	0.076366
0.636094	1.475458	-1.010861	-0.122602	-0.678614	0.169916	0.033548	-0.471174	0.976926	0.066638	-0.038055	0.318628	-1.285899	0.981653	-0.024496	-0.269972	0.347502
0.480393	2.026598	-0.762924	0.255102	-0.634559	0.610524	0.206166	-0.368682	0.237048	0.340364	-0.162017	0.218451	-1.290675	0.387267	0.021445	-0.683732	-0.016948
0.504251	1.503235	0.100904	0.395592	-0.713336	0.804539	0.124884	-0.142407	-0.136583	0.802882	0.417494	0.246009	-1.008847	0.397128	0.222922	-0.629416	-0.595382
0.519586	1.151944	0.109739	0.989343	-0.395655	0.472962	0.535599	-0.427288	0.266887	0.580827	0.092283	0.039265	-0.869961	-0.242189	-0.236588	-0.349975	-0.063794
0.129499	0.545545	0.552235	0.695979	-0.081406	-0.044062	0.510341	-0.398454	0.368513	0.991734	0.069845	0.215568	-0.952016	-0.534839	0.258433	-0.374397	0.032173
0.470528	-0.344322	-0.018915	0.854153	0.340477	0.490995	0.621847	-0.391605	-0.161931	0.768814	-0.223651	-0.011816	-0.461465	-0.380349	0.258204	-0.634236	-0.103711
0.661299	-0.607449	0.167338	1.554139	0.387684	0.275897	-0.198453	0.164514	-0.926016	0.162095	-0.182954	-0.482870	-0.069185	0.332567	0.081204	-0.592441	0.264136
0.046396	-0.466425	0.266476	0.915258	0.725472	0.069510	0.059792	0.257747	-0.273320	0.071058	-0.510180	-0.222221	0.076207	0.090539	0.038083	-0.274177	-0.194186
0.255204	-0.257676	-0.072017	0.429785	1.189993	0.513657	0.088906	0.226804	-0.763517	0.276237	-0.453264	0.126115	-0.350626	0.237385	0.187017	0.294600	-0.062511
0.400889	0.365922	-0.107382	0.432858	0.778417	0.286671	0.023776	0.370216	-0.009480	-0.227468	-0.476882	-0.006064	-0.676012	0.319950	0.453344	-0.147016	0.155524
0.021482	-0.475816	-0.556281	0.179434	0.994710	0.635238	-0.517453	0.103826	-0.779243	-0.180303	-0.108752	0.133811	-0.764950	-0.022386	0.402651	-0.121277	0.572975
0.025059	-0.152779	0.259673	0.177733	0.772772	-0.061280	-0.321384	-0.337600	-0.038515	-0.024784	-0.247234	-0.286198	-0.167299	-0.160468	-0.023646	0.270434	0.887590
0.330526	-0.094610	0.292094	-0.142164	0.342892	-0.250089	-0.235994	0.102032	-0.094376	-0.110713	-0.057299	0.248550	-0.177316	-0.119348	0.423499	0.253819	0.080207
-0.500044	0.256238	0.137299	-0.084111	0.949360	-0.050539	-0.445477	-0.330511	0.092052	0.077608	0.170523	0.462507	0.087416	-0.038170	-0.191478	0.285452	0.585485
-0.007298	0.254753	0.799980	0.009586	0.423204	0.287736	0.384547	-0.296234	-0.531759	0.767882	0.396295	0.257625	0.119490	-0.470005	-0.011053	0.041328	0.728662
-0.548431	0.531029	0.557104	-0.301070	0.120859	0.046525	0.452940	0.620667	-0.975301	0.675631	0.214232	0.381526	-0.350977	-0.249749	0.179785	-0.178617	0.053023
-0.281785	-0.045678	0.048251	-0.362629	0.164013	0.024194	0.585242	0.534063	-0.789610	-0.099895	-0.117429	-0.272252	-0.165287	0.140091	-0.293253	-0.408842	-0.746297
-0.275803	0.202234	-0.337047	-0.825106	0.112228	0.032341	-0.385241	0.680618	-0.456407	0.054648	0.447148	0.631025	-0.613615	0.085222	-0.629122	-0.402104	-0.221177
-0.730086	0.216933	-0.220145	-0.631418	0.164161	0.322756	-0.431959	1.258025	-0.265260	0.218852	0.622876	0.461155	-0.479856	0.071836	-1.051011	0.135456	-0.896852
-0.561659	-0.137781	-0.124554	-0.857621	-0.041358	-0.092753	0.155275	1.649857	-0.856900	0.380476	1.136573	0.465081	-0.342877	-0.158754	-1.348866	0.665595	-0.154258
0.452785	-0.198715	-0.373713	-0.541417	-0.277208	-0.114042	0.093993	0.916589	-0.291565	0.428168	0.726032	0.631612	0.297128	0.336727	-0.545265	0.618641	-0.140221
0.338533	0.149008	-0.210261	-0.381007	-0.006138	0.492359	-0.342190	0.981489	-0.150251	0.410922	0.274826	0.272355	0.534178	0.325648	-0.502483	0.668821	-0.187840
-0.010604	-0.148391	-0.325327	0.523026	0.041449	0.647769	-0.297106	-0.040039	0.080501	0.376642	0.310337	-0.408551	0.595565	0.141618	-0.257774	-0.159110	0.032636
-0.127993	-0.263891	-0.466071	1.175888	0.110121	1.129766	-0.160433	-0.202117	-0.420191	0.575150	-0.112565	0.165628	0.855932	0.430360	-0.100842	-0.084338	-0.161099
-0.617418	0.003641	-0.216152	0.623288	0.327558	1.038115	-0.741959	-0.205723	-0.717133	1.217842	-0.564396	-0.263896	0.307479	0.419787	0.150548	-0.104430	0.247551
-0.315635	-0.130654	-1.282139	0.405204	0.822360	0.568617	-0.298474	-0.361218	-0.427711	0.318774	0.035462	0.391599	0.015705	0.779631	0.429916	-0.356468	0.027722
-0.155820	0.063186	-1.845169	-0.428595	0.301158	0.008173	-0.019133	-1.041139	-0.120235	0.599441	0.011776	0.292136	0.103360	-0.056768	-0.551798	-0.723159	-0.192373
-0.262534	0.346733	-1.684666	-0.586478	-0.014342	0.668928	-0.552238	-0.598455	-0.224132	1.138662	-0.463995	-0.341115	0.788796	0.797944	-0.354829	-0.414240	-0.742364
-0.281190	-0.154525	-0.841652	-0.390135	-0.129633	0.137374	-0.172389	-0.416602	0.036896	1.080551	0.146055	-0.391233	0.564899	0.818873	-0.227214	0.206931	-0.509789
-0.040391	-0.527331	-0.281436	-0.340283	0.101933	-0.066423	-0.625345	-0.765902	-0.076074	0.270262	0.204835	-0.188074	0.093930	0.345484	-0.472152	-0.250893	-0.001502
0.142864	-0.593509	-0.716576	0.264475	-0.101166	-0.710408	0.143269	-0.615732	-0.343617	0.275140	0.267384	0.408935	0.125467	0.671029	-0.363154	-0.073862	0.008635
0.339086	0.316580	-0.531379	0.085657	-0.103967	-1.145522	0.724628	0.163474	-0.413308	-0.560936	-0.377921	0.395631	0.191549	0.560115	-0.464340	0.387311	-0.318958
0.305473	0.365192	-0.609205	-0.400018	0.217021	-0.761489	0.848594	0.725940	0.170415	-0.511579	0.131570	0.182546	0.335890	0.415224	-0.028909	-0.126315	-0.472028
0.101998	0.540957	-0.417361	-0.324851	0.813065	-0.331960	1.049320	0.764545	-0.059894	-0.888730	0.254225	0.461639	0.024971	0.200936	0.474162	-0.275794	-0.130049
0.336101	-0.002863	-0.276015	0.026631	0.342657	-0.855002	0.556648	0.925360	-0.240133	-1.083174	0.513207	1.050808	0.054073	-0.783420	0.114446	-0.334398	-0.225956
0.082915	0.091644	-0.294188	0.151224	-0.129024	-0.320802	0.356581	0.584936	0.024693	-0.424049	0.327991	1.388453	-0.362842	-1.285951	-0.179180	-0.114341	-0.301687
0.263652	0.143407	-0.080724	0.014819	0.461547	-0.641538	-0.204454	0.697268	0.099665	-0.499159	-0.192778	1.163270	-0.537585	-0.458141	0.736825	-0.677333	-0.600970
0.613023	-0.076078	0.109594	-0.054398	0.192151	0.002273	-0.449289	0.670955	-0.026872	-0.048663	0.001020	1.128016	0.191203	-0.979167	0.631190	-0.677863	-0.502014
0.035033	0.485532	0.525041	0.002109	0.760046	-0.227609	-0.642589	0.568565	0.051151	0.444438	0.295696	0.492518	0.474173	-1.117085	0.438767	-0.532599	-0.272715
0.052051	0.258893	0.340086	0.110068	0.533522	-0.778407	-0.170934	-0.308601	-0.291786	0.441109	-0.083877	0.180661	-0.410490	-0.160213	0.311044	0.071889	-0.710978
0.160692	0.290993	0.368155	0.254623	0.783811	-1.468917	-0.285753	-0.380413	-0.526832	-0.094830	-0.288434	0.758956	-0.227985	-0.768016	0.247975	-0.323497	-0.723378
-0.051581	-0.485536	0.657173	-0.291168	0.806649	-0.940370	-0.064342	-0.125391	-0.686530	-0.509217	-0.355048	0.566877	0.359601	-0.202216	0.348645	0.022097	-0.395857
-0.392375	-0.205668	0.033973	-0.368712	0.140739	-0.484673	0.140913	0.435771	-0.700784	-0.415510	0.030676	0.437932	-0.197098	-0.040032	0.558836	1.096470	-0.977740
-0.774278	-0.145705	0.333547	-0.504196	0.307261	-0.054815	0.071767	0.425718	-0.390094	-0.147895	0.222453	0.534748	-0.664354	0.065169	0.283266	0.777542	-0.220379
-0.509010	0.274838	0.315087	-0.595285	0.325897	0.214920	0.240354	0.283874	-0.649621	-0.505337	0.574449	1.135665	-0.577350	0.633955	0.613930	0.358177	0.047555
-0.715591	0.473621	0.543294	-0.333445	0.506597	0.352085	0.076677	0.085221	-0.443511	-0.633134	0.328390	0.483864	-0.465710	0.884274	0.230220	0.528164	0.644820
-0.904174	1.126449	0.303011	-0.043562	0.224884	0.163902	0.439734	0.157743	-0.597171	-0.414713	0.198967	-0.371988	-0.426439	1.126240	0.658595	0.584570	0.719319
-0.607651	0.725204	0.557065	-0.037233	0.125142	-0.091318	0.744283	0.463628	-0.528685	-0.665925	0.018591	-0.207584	0.031878	0.894897	1.144790	0.477537	0.704861
-0.227046	0.531786	0.086241	-0.879570	-0.450866	-0.436714	1.319616	0.278553	-0.474615	-0.797993	-0.325857	0.271992	0.667053	0.154557	1.017877	0.242637	0.120780
-0.017547	0.423067	0.651780	-0.675039	-0.408791	-0.482537	1.020030	0.418673	-0.097447	-0.499803	-0.007503	-0.391902	0.448827	0.317761	0.560367	0.438907	-0.234971
0.304310	0.271990	1.077303	-0.415921	-1.102272	-0.394242	0.845431	0.100669	-0.553856	-0.548695	0.215660	0.060028	-0.298863	0.220474	0.275231	0.354559	0.102158
0.223559	0.684544	0.975899	-0.874831	-0.827211	0.265021	0.192661	0.191542	-0.012910	-0.432758	0.016875	0.015317	-0.439166	0.716043	0.637411	-0.031247	0.080749
0.476048	0.617609	0.679691	-1.326915	-0.165780	0.291067	0.066780	-0.264085	0.601749	-1.303009	-0.269115	0.021355	-0.477685	0.380248	0.353373	-0.615623	0.126527
-0.081456	0.705061	0.051199	-0.864180	0.451391	0.604234	0.463595	0.014123	0.388656	-1.101259	0.016988	0.008058	-0.749165	0.753842	-0.247679	-0.343423	-0.068690
0.091063	1.131317	0.110692	-0.677752	-0.472035	0.962439	-0.434019	0.548239	-0.266576	-0.918881	-0.370907	0.164719	-0.690187	-0.094970	-0.471672	-0.163251	-0.099406
0.023879	0.715857	-0.664042	-0.837979	-0.308080	0.661706	-0.303019	0.233062	0.188949	-0.824808	-0.566490	0.134573	-0.927435	0.304915	-0.305268	-0.296941	-0.609090
0.080395	-0.089181	-0.728384	-0.096717	-0.127562	0.638291	0.116531	-0.442863	-0.130673	-0.037220	-0.273289	-0.242751	-1.070828	0.049055	0.345810	-0.035148	-0.473038
0.148697	-0.325972	-0.907656	0.567333	0.060648	0.588059	0.180168	-0.310300	-0.371360	-0.133938	0.067775	-0.055795	-0.310826	-0.584080	-0.128767	0.549001	-0.370195
0.287790	0.012007	-0.290497	0.440020	0.370770	0.341540	0.289451	-0.951555	-0.069263	0.120102	-0.113108	-0.210840	0.389556	-0.553317	-0.717091	1.160657	0.050721
0.192195	-0.091953	0.018503	1.067731	-0.062754	-0.651231	0.831170	-1.710536	-0.299958	0.781788	0.141484	-0.680972	0.408879	-0.078219	-0.867810	0.994265	0.025769
0.064480	-0.518832	-0.407725	0.416401	0.127701	-0.453343	0.460873	-0.855203	-0.179199	1.087868	0.328278	-0.834620	0.914162	0.614657	-0.087146	1.075925	-0.276753
-0.158162	-0.268998	-0.351321	0.828736	-0.112943	-0.587919	-0.345057	-0.753509	-0.812288	0.839876	0.748817	0.102165	0.700580	0.468103	-0.617317	1.002352	-0.237393
0.749218	0.288509	-0.699420	1.116257	-0.438556	-0.709944	0.394382	0.159294	-0.651613	0.645570	0.903519	-0.420725	0.706730	0.569177	-0.206740	0.783887	-0.001619
0.687973	0.216226	-0.232944	0.335285	-0.386564	-0.474997	0.457424	-0.218978	-0.422880	0.794932	0.694510	-0.427386	0.678841	0.497408	-0.493168	0.490929	0.049105
0.651977	0.532246	0.172013	0.390701	-0.425582	0.029394	0.060527	-0.657130	-0.226661	0.857645	0.609575	0.248236	0.348321	0.476650	0.080764	0.096651	0.055699
-0.015655	-0.008262	-0.117448	0.052276	-0.186106	-0.596379	0.219601	-0.711187	0.250531	1.280158	-0.146244	0.041784	0.192393	-0.223193	0.410644	-0.307843	0.017458
-0.324800	0.049406	-0.132281	0.410159	-0.741364	-1.128971	0.199670	-0.760830	0.347358	1.054711	0.190015	0.445995	0.610033	-0.042446	0.169117	-0.348303	-0.111856
-0.341502	0.327602	0.009595	0.486049	-0.791063	-0.730339	-0.398290	0.067681	-0.475562	0.250604	-0.324837	-0.102081	0.035664	0.035312	0.659471	-0.136746	0.728274
