roi_1	roi_2	roi_3	roi_4	roi_5	roi_6	roi_7	roi_8	roi_9	roi_10	roi_11	roi_12	roi_13	roi_14	roi_15	roi_16	roi_17
0.632753	-0.090416	-0.131353	-0.309853	-0.354690	1.330756	-0.000213	0.022728	0.711680	-0.478008	0.377614	0.048157	0.436311	0.597397	0.950882	0.009130	0.445555
-0.175458	-0.608470	0.454825	-0.348864	-0.021206	1.194414	0.611278	-0.178971	0.649722	-0.492114	0.073661	-0.744489	0.060334	0.503930	0.983322	0.141488	-0.185717
-0.473983	-0.893129	0.316780	-0.991436	0.193252	0.312940	0.610561	-0.153533	0.029192	-0.381041	0.092098	-0.626328	0.156437	0.627620	0.275187	0.329474	-0.586629
-0.799369	-1.409285	-0.267672	-0.373139	0.716176	0.689134	0.578811	-0.158666	0.018615	-0.173085	0.180173	-0.130942	0.446502	0.506657	0.104041	0.379206	-0.584118
-0.547683	-0.846688	-0.503565	-0.501309	0.421489	0.606061	0.250677	-0.325877	-0.339870	-0.347712	0.575812	0.338508	-0.190660	-0.019737	0.365349	0.212167	0.102609
-0.406056	-0.624358	-0.520469	-0.256943	0.516681	-0.631411	0.170826	-0.637934	-0.127450	-0.205893	0.517406	0.403860	-0.176075	0.825177	0.518613	0.162386	-0.142690
-0.149747	-0.915195	-0.751827	-0.062187	0.518686	-0.786109	0.023148	-0.430319	-0.430056	-0.442457	0.264413	0.442394	-0.164070	0.275353	0.563788	-0.634477	0.149779
-0.060532	-0.798845	-0.283363	-0.273533	0.564986	-0.905706	-0.328140	-0.401123	0.003274	-1.254790	0.350405	0.477538	0.825711	0.497542	0.681069	0.013115	-0.285204
0.218973	-0.843714	-0.116526	-0.037045	0.309315	-0.591917	-0.429016	-0.737846	0.252625	-0.744403	-0.279348	-0.045304	0.095622	-0.077947	0.260520	0.675042	0.077130
0.243588	-0.944132	0.283329	0.137103	0.113256	-0.912292	0.067114	-0.957915	0.301610	-0.762972	-0.458328	0.625828	0.163110	-0.028159	0.274164	0.524833	-0.292537
0.102562	-0.810470	0.076936	0.192256	0.630787	-0.964983	-0.287237	-0.771522	0.525994	-0.382614	-0.057592	0.340489	-0.108385	-0.487331	-0.321770	0.513116	-0.472323
0.241789	-0.145984	0.281336	-0.051662	0.854724	-0.143182	-0.379127	-1.023940	0.707946	-0.356982	0.592315	0.352563	0.432006	-0.438691	-0.590001	0.041192	-0.640656
0.157118	-0.034241	0.128397	-0.325968	0.062721	-0.299515	-0.004092	-0.945312	0.029945	-0.214859	0.634358	0.431303	0.133172	-0.296781	-0.731453	0.515376	-0.863185
0.666691	0.001833	-0.244808	0.064898	-0.287079	-0.275521	0.231499	-0.883809	0.563959	0.322473	0.778121	0.147757	0.306877	0.143152	-0.591202	0.383580	-0.376898
0.644035	0.159029	-0.371152	0.106777	-0.547386	-0.028655	-0.027035	-0.653398	0.898141	-0.078633	0.852732	0.072181	0.615802	0.264074	-0.179911	0.380561	-0.253248
0.104757	0.711163	-0.858394	0.256087	-0.686423	0.159932	-0.565618	0.260494	0.583751	-0.289284	0.090121	0.279904	0.194443	0.640951	0.061002	0.523433	-0.596969
0.421058	0.463063	-0.641484	0.277966	-0.046362	0.243178	-0.317165	-0.183483	0.272733	0.350597	0.270754	0.370783	-0.124569	0.884752	0.143784	0.019730	-0.697886
-0.088295	0.930682	-0.162775	-0.000063	0.481867	-0.083216	-0.079552	-0.271763	0.052492	0.712562	0.666717	0.463428	-0.197616	0.785207	-0.149841	0.059492	-0.705355
0.641113	0.949812	0.007605	0.431724	0.002897	-0.871786	-0.064224	0.032539	-0.263764	0.136093	1.068825	0.362214	-0.121414	0.491838	-0.620295	0.215225	-0.094153
0.695808	1.160518	0.084433	0.018231	0.011994	-0.606571	-0.210331	0.347744	-0.640324	0.610250	0.525359	0.354562	-0.167427	0.062780	-0.548120	0.347438	0.445053
0.820235	0.923956	0.069133	-0.298332	0.225597	-0.630922	-0.089023	0.123000	-0.216750	-0.038845	0.264609	0.424889	-0.426145	-0.175320	0.167653	0.651961	0.560948
0.395399	0.794958	0.060746	-0.297250	0.278804	-0.651905	0.354007	0.362791	-0.631823	-0.574491	0.132860	1.325395	-0.268465	-0.325716	0.140307	0.269344	0.129866
0.645690	0.743661	-0.302721	0.432781	-0.258715	-0.185671	-0.069465	0.364328	-1.535973	-0.519822	0.358040	0.795259	0.070535	-0.059764	0.486220	-0.391612	-0.105210
0.845647	0.645676	-0.543432	-0.085619	-0.272227	0.009460	-0.437943	0.366594	-1.177518	-0.197937	0.686481	0.171965	-0.169948	-0.083455	-0.276119	-0.564741	0.151578
0.437406	0.536909	-0.056180	-0.213673	-0.572234	0.005425	0.256849	0.432858	-0.590194	-0.132636	0.297585	0.313373	-0.624667	-0.548043	0.262944	-0.047284	-0.405950
0.389981	0.120072	-0.093815	-0.147084	0.438957	-0.054575	0.120531	0.197771	0.055277	-0.484376	-0.082769	-0.037328	-0.308425	-0.911992	0.275399	-0.005247	-0.265162
0.156390	0.254565	-0.423426	0.334460	0.709768	-0.429340	0.299372	0.129762	0.022598	-0.545781	-0.078338	0.335840	-0.045599	-0.853079	-0.175060	0.433097	0.054691
-0.497816	-0.124423	-0.331484	-0.038566	0.643295	-0.557485	0.346394	0.117037	-0.870023	-0.103377	0.689101	-0.226275	0.467715	-0.929089	-0.225960	0.312637	0.402102
-0.562296	0.193851	-0.756498	-0.168986	0.592840	-0.314078	0.755909	0.279304	-0.253485	0.209589	0.341810	-1.004622	0.021312	-0.390230	0.082430	0.777256	0.641155
0.087311	-0.599292	-0.305515	-0.212873	0.671534	-0.517717	0.132081	0.528769	0.324059	-0.566358	0.086590	-0.169539	0.273626	-0.179457	0.100045	0.667931	-0.434594
-0.115970	-0.482328	-0.356231	-0.181542	0.145307	-0.018372	0.488420	0.155451	0.188417	-0.868608	0.353899	-0.139473	0.839658	-0.549284	0.211249	0.154442	-0.182970
-0.251109	0.132483	-0.352921	-0.457638	-0.216449	0.030816	0.502505	0.290088	-0.350700	-0.328461	-0.011270	-0.062083	0.759442	-0.556236	0.555154	-0.379428	0.173737
0.155787	0.495064	-0.066061	-0.164560	0.130562	0.177601	-0.261147	0.169545	-0.360652	-0.909307	0.164735	-0.473723	0.841723	-0.147527	0.172960	-0.266616	-0.429344
0.015171	0.664846	0.726421	0.205848	0.011069	0.050052	-0.395606	0.225305	0.157961	-0.196522	0.383044	-0.292029	0.323570	-0.280070	-0.174349	0.007737	-0.162768
0.293229	0.116194	0.646089	0.531277	-0.197854	0.799013	-0.203825	0.154266	1.143007	-0.174314	-0.246632	-0.242372	-0.105826	0.069426	0.547250	-0.142092	-0.492827
0.674330	-0.144096	0.727617	0.442387	-0.086750	0.558162	0.072153	-0.235673	0.637571	0.038862	-0.576978	0.080134	-0.331962	0.131843	-0.014900	0.287436	-0.144624
0.757785	0.103290	0.850981	0.455753	-0.102170	0.712353	0.032994	-0.596856	0.245145	0.131709	0.015896	0.389670	-0.334131	-0.229943	-0.385520	0.379688	-0.109358
0.323709	0.755848	0.862320	0.483996	-0.424357	1.103981	0.243460	-0.533158	-0.293401	0.523143	0.169135	0.211027	-0.401761	0.057789	-0.072795	-0.355716	0.129395
0.563027	0.338611	0.441353	0.465942	-0.293806	0.606327	0.007157	-0.341652	-0.543640	-0.019554	-0.148257	-0.146759	0.034857	-0.613099	-0.059909	0.117203	0.053535
0.416565	0.400143	0.468708	1.049326	-0.199236	0.843075	-0.275583	-0.068983	-0.071532	-0.369699	-0.583529	-0.471264	-0.267654	-0.592114	0.407886	0.064299	0.104202
0.184385	0.482808	0.023574	0.817294	-0.275329	1.078426	-0.354079	-0.470830	-0.294289	-0.447743	-0.284060	-0.535794	-0.579628	-0.236847	0.548447	0.403783	0.029450
0.816405	0.039883	0.091637	0.446008	-0.241707	1.043839	-0.235850	0.575487	0.110264	-0.198170	-0.097002	-0.116844	-1.095302	0.118276	0.705970	-0.495593	0.367405
1.184086	-0.292411	-0.085211	-0.063545	-0.307989	0.503508	0.111111	0.641465	0.452650	-0.800489	-0.219275	-0.207781	-1.173537	0.118178	0.712452	-0.406987	0.655306
1.379984	-0.380693	0.013976	0.235891	-0.696435	-0.250700	-0.155393	0.626609	-0.109270	-0.601025	-0.540247	-0.162083	-0.411498	0.061097	0.453987	-0.213139	0.827286
1.217606	-0.786792	-0.162282	-0.249884	-0.094424	-0.093569	-0.039033	0.624706	-0.037700	-0.091735	-0.770146	-0.092917	-0.220648	0.353777	0.246547	0.357586	1.001737
1.106771	-0.798935	0.063471	0.103160	0.399311	-0.347518	0.056671	0.714479	0.840317	-0.286138	-1.068690	0.047652	0.404015	-0.176550	0.928598	-0.263417	0.724951
0.919685	-0.682512	0.061597	0.198532	-0.214410	-0.631683	-0.021871	0.555707	0.696060	0.406201	-0.627292	-0.356702	0.237190	0.209768	0.605192	-0.845581	0.820107
0.516488	-0.745177	-0.055638	-0.183792	-0.554517	-0.333460	0.257354	0.898661	0.059401	0.484219	-0.652376	0.160068	0.770650	-0.479466	0.379328	-0.497299	0.570975
-0.022327	-0.356957	0.251142	-0.565201	-0.352611	0.002726	0.222463	0.209577	-0.295634	0.900907	-0.711520	0.811163	0.166562	-0.450585	0.993119	-0.474049	0.122030
-0.695137	-0.100243	0.568506	0.371944	0.255031	-0.208980	-0.436304	0.005342	-0.090871	-0.006475	-0.915314	0.473787	0.073100	-0.054223	0.790289	-0.403215	0.260406
-0.585486	-0.086105	0.138750	0.449911	-0.070270	-0.175158	0.052068	0.103430	0.320046	-0.124291	-0.873910	0.224978	0.517678	0.221491	0.344057	-0.093642	0.257030
-0.365742	0.252842	0.073440	-0.137269	-0.629527	0.371716	0.055921	0.409413	0.462074	-0.075159	-0.445350	-0.160713	-0.359711	0.083451	0.307346	-0.174688	0.433135
-0.258354	0.227697	-0.007635	0.410412	-0.209764	0.257041	0.607226	0.303403	0.253192	-0.293253	-0.263874	-0.482241	-0.362963	-0.164324	-0.054746	-0.021681	0.742944
-0.090160	-0.164078	0.278486	0.961367	0.010814	-0.039720	0.154039	0.548212	0.499200	0.076067	-0.443120	-0.131561	-0.674109	0.130453	-0.090738	-0.438318	0.907783
0.627085	0.036736	-0.571852	0.752404	-0.492577	-0.106024	0.027199	0.176001	-0.054428	-0.197874	-0.403129	0.068535	-0.236695	0.209842	-0.568389	0.075408	0.731053
1.139757	0.169549	-0.185776	0.145839	-0.112418	-0.067870	0.284773	0.236841	-0.093342	-0.177333	-0.045416	0.196211	0.211442	0.013182	-0.386730	-0.048740	0.735398
0.797316	-0.208544	-0.802994	-0.182093	0.430093	0.367519	0.533965	-0.215891	0.129478	-0.810108	-0.160110	-0.076734	-0.190468	0.318162	-0.595241	-0.450103	0.510566
0.905590	-0.143603	-0.567964	0.470901	0.559710	0.082588	0.253087	-0.004851	0.279801	-0.456663	-0.034807	-0.302933	-0.464043	0.667852	-0.212299	-0.526312	0.016597
0.449503	-0.171857	-0.775441	0.633092	0.435064	0.395398	0.588935	-0.442856	-0.323149	-0.952143	-0.118802	-0.288594	-0.654418	0.007263	-0.536943	0.172916	-0.282068
0.126376	-0.090142	-0.572398	0.605327	-0.385143	0.504569	0.428238	-0.718695	0.304658	-0.787459	-0.261611	-0.470901	-0.001973	-0.148224	-0.320988	0.053586	-0.681757
-0.022678	-0.168683	-0.556021	-0.287035	0.148006	0.072657	-0.166481	0.253714	-0.691892	-0.938056	0.318226	-0.631158	-0.355245	-0.080397	-0.624626	0.448853	-0.386535
-0.406985	-0.327269	-0.300070	-0.458517	0.034407	0.293562	0.154482	0.433269	-0.865468	-1.250522	-0.551652	-1.047784	-1.011519	-0.376313	-0.886146	0.999141	0.047048
-0.168843	-0.692434	-0.517658	-1.198418	-0.178714	0.249248	-0.141561	-0.074566	-0.507741	-0.111115	-0.838785	-1.021923	-0.911526	-0.205188	-0.773827	0.612734	0.231890
-0.250144	-0.344942	-0.785501	-0.943001	0.183106	0.435782	-0.625563	-0.077484	0.106349	-0.070101	-0.559649	-0.942627	-1.163805	-0.390483	-0.378896	-0.083280	0.442296
-0.022913	0.024074	-0.607685	-0.898196	-0.262156	0.065744	0.359279	0.102198	-0.244408	-0.130698	-0.351739	-0.537262	-0.402813	-0.472293	0.176283	0.395511	0.816272
0.210370	-0.151569	-0.781167	-0.962491	0.320476	0.302079	0.336653	-0.044563	-0.290179	-0.139067	-0.440825	0.253331	-0.486523	0.073508	-0.191651	0.042825	0.483378
0.049031	-0.377522	-0.531642	-0.657990	0.520579	-0.066019	0.178518	0.790731	-0.165989	0.006125	-0.499594	0.031266	-1.011008	-0.557211	-0.192065	0.081221	0.685470
0.228417	-0.237813	-0.597710	-0.700087	0.432042	0.048007	-0.295818	0.361350	0.197476	0.316985	-0.515848	0.427775	-0.346069	-0.252440	-0.398744	0.634865	0.388403
-0.232440	0.196766	-0.642689	-0.704735	0.090465	-0.389865	-0.081716	-0.328115	0.008576	0.329512	-1.094477	-0.007960	-0.472907	-0.170415	-0.262156	0.220386	0.596513
0.518533	-0.178298	-0.461712	0.066693	0.005093	0.271631	-1.231737	-0.444216	-0.443289	0.460934	-0.969748	-0.635327	-0.469421	0.192216	-0.074355	-0.061809	0.431918
0.938516	0.644390	-0.652523	-0.292807	-0.525524	-0.148170	-0.479742	-0.595137	-0.364106	0.643598	-0.037980	-0.178780	0.049446	-0.066940	0.087635	-0.522737	0.751217
0.371503	-0.168924	-0.610159	0.195374	-0.295743	-0.571418	-0.361777	-0.138497	0.226699	0.931423	-0.177511	-0.341843	-0.081634	-0.645809	0.034277	-0.434578	-0.073819
0.052004	0.095718	0.227561	0.499167	-0.363898	-0.489147	0.025739	-0.092291	0.596818	0.935368	-0.363403	-0.330654	-0.531199	-0.282155	0.388498	-0.244965	0.096552
-0.182292	0.220840	0.041615	0.404578	-0.491041	0.126546	0.214796	-0.090867	0.232930	0.692932	-0.647313	-0.265535	0.791458	-0.131666	0.269702	-0.036927	-0.399977
0.051191	0.816760	0.430623	0.128717	0.161118	0.145733	0.553550	0.235316	0.307717	0.512848	-0.822301	0.114981	0.640198	0.241652	0.223818	0.183384	-0.152346
-0.014252	0.998406	-0.261118	-0.374701	0.099979	-0.304634	-0.623814	0.312983	-0.058346	0.543134	-0.641750	0.154510	0.686219	0.018844	-0.204647	0.190356	0.023912
-0.423955	0.384353	-0.031025	0.004706	-0.191414	-0.284536	-0.691344	0.534319	0.399724	0.362830	-0.862945	-0.189015	0.214860	0.529833	-0.709064	0.134307	0.054268
-0.810158	0.808898	-0.270955	0.750712	-0.166365	-0.829714	-0.935307	0.814224	0.157049	0.055067	-0.700009	0.069047	-0.393353	0.279105	-0.362662	0.266186	-0.088242
0.055818	0.188989	-0.183975	0.502222	-0.672300	-0.335277	-0.629134	0.652820	0.259808	0.174659	-0.001017	-0.053715	-0.495341	0.318335	0.048668	0.361662	-0.513257
0.124948	1.024650	0.804298	0.277356	-0.555250	-1.020240	-0.264477	0.210571	0.029891	-0.122388	0.632580	0.045566	-0.784216	-0.416232	-0.255548	0.109568	-0.892801
-0.169871	0.843453	0.070290	0.332333	-0.897252	-0.526257	-0.411125	0.292312	0.328609	-0.787601	-0.152330	0.235631	-0.050238	-0.153423	-0.669760	-0.080779	-0.357566
-0.508501	0.435240	-0.241274	-0.149679	-0.236466	-0.315224	-0.395917	0.879172	-0.081839	-0.580364	-0.460761	-0.498727	0.287463	-0.610142	-0.710120	0.744629	-0.355819
-0.069449	0.585106	0.033536	0.234549	0.018971	0.354026	-0.278930	0.502873	0.462867	-0.360151	-0.947153	-0.291264	0.139598	-0.822067	-0.295066	0.868859	-0.258038
0.076370	0.753450	-0.254481	-0.252523	-0.218478	0.398162	-0.158236	0.029736	0.434438	-0.710889	-0.719441	-0.385312	0.185896	-0.497617	-0.410582	0.516480	-0.440876
-0.330137	0.479629	-0.054697	0.196622	0.330124	-0.068709	-0.113674	0.029617	0.231787	-0.277724	-0.760599	-0.097158	-0.022005	-0.573191	-0.008504	0.341581	-0.257729
-0.562891	0.405402	-0.211268	0.439220	0.634011	0.208878	0.642932	0.263951	0.278670	-0.404630	-0.607735	-0.474164	-0.082190	-0.775417	-0.225184	0.065376	-0.176437
-0.484651	-0.116907	-0.206754	0.257786	0.298416	0.265751	0.504727	0.096908	0.705540	-0.486837	0.018295	-0.387990	-0.504565	-0.183590	0.224141	-0.118700	-0.036077
-0.401586	0.426468	-0.020607	0.372237	0.269472	-0.281535	0.283257	0.044027	-0.034139	-0.610854	-0.583591	0.037127	-0.534365	-0.624690	0.284592	-0.003345	-0.526456
0.013211	0.626091	0.045810	0.393963	0.340008	-0.042545	1.015529	-0.117606	-0.276401	-0.777272	0.120257	0.075903	-0.997920	0.027965	0.029670	0.198291	-0.250690
0.493397	0.670568	-0.298676	0.868506	0.306753	-0.303001	0.725021	-0.323215	0.170426	-0.986958	0.159015	-0.759587	-1.081684	-0.335747	0.284456	-0.430345	0.108793
-0.137924	0.317622	0.383446	0.219618	0.009526	-0.999506	0.485385	-0.341621	0.881381	-0.866062	0.220569	-0.411438	-1.074502	-0.374015	0.376768	-0.288527	0.093768
-0.525868	-0.150539	0.103027	-0.332284	0.036344	-1.115960	0.153853	-0.041559	0.664476	-1.111858	-0.031361	-0.416144	-0.625424	-0.403644	0.504176	0.183218	-0.052973
-0.212695	-0.481854	-0.088779	-0.642520	-0.070502	-0.702742	0.282462	0.196543	0.273899	0.190717	-0.059217	-0.172685	-0.294516	-0.607778	0.288016	0.430355	-0.023506
-0.176945	-0.670141	0.006940	-0.987135	0.528182	-0.002050	0.179009	-0.027452	0.501360	-0.553115	-0.251758	-0.000047	-0.456872	0.057957	-0.020359	0.249980	-0.177679
-0.381589	-0.629439	-0.436273	-0.617394	0.044349	0.432376	0.451831	-0.080352	0.204613	0.046764	0.471504	-0.155580	-0.190055	-0.070560	-0.026584	0.008743	-0.396285
-0.446330	-0.911037	-0.134567	-0.211759	0.068654	0.465373	0.114012	-0.324704	0.118682	-0.133113	0.946844	0.169641	-0.243239	0.525459	-0.135967	-0.237912	0.332336
-0.256147	-0.604875	-0.411154	0.569926	-0.602330	0.585255	0.298705	-0.560601	-0.241219	0.484759	0.482888	-0.075568	0.008464	0.644423	-0.016551	-0.260160	0.276052
-0.539873	-0.196214	-0.223765	0.447502	-0.369218	0.945456	0.475592	-0.351016	0.177849	0.707156	0.811951	0.381906	0.532474	0.962725	0.179942	0.087620	-0.184587
-0.139984	-0.004032	-0.324588	0.470895	-0.256704	0.606247	0.339804	0.168365	0.260823	0.743374	0.454031	0.305113	0.924137	0.572136	-0.206496	-0.312932	-0.838483
0.198394	-0.051881	-0.361521	-0.120024	-0.577075	0.106040	0.501330	-0.096378	0.453387	0.821938	0.716179	0.555109	0.237414	0.516016	-0.115756	-0.529660	-0.598310
0.261357	0.095576	-0.849819	0.131794	-0.683083	0.544287	-0.499171	-0.177213	0.724169	1.045399	0.191190	0.593983	-0.293643	1.013785	0.242254	-0.101473	-0.905442
0.636118	0.647397	-0.562503	0.423026	-0.850078	0.429052	-0.867972	-0.566571	0.209852	0.901023	0.379612	0.346202	0.055473	0.912509	-0.256360	-0.212760	-0.536986
0.605420	0.719643	-0.467695	0.072308	-0.211962	0.607436	-0.478215	-0.256764	-0.081362	0.812614	1.186008	0.535569	0.153010	0.707255	-0.372741	-0.155733	-0.242025
0.863003	0.532286	-0.003767	0.089323	-0.134378	0.555827	-0.465835	-0.251419	-0.024848	0.385785	0.638224	0.610290	-0.311987	0.882884	-0.083607	-0.115511	-0.279537
0.774075	0.444234	0.566404	0.094493	-0.191625	0.008016	-0.311947	-0.729742	0.047667	0.418286	0.146305	-0.027327	0.041899	0.859354	-0.187278	0.887886	-0.541052
0.614213	0.409014	0.190986	0.099340	0.547629	1.105260	-0.408035	-0.759178	-0.387527	0.219502	0.225066	0.102719	0.038312	0.536878	0.696394	0.765692	-0.117911
1.030491	-0.075313	0.096126	-0.304305	0.978881	0.366272	-0.212639	-1.298131	-0.383647	0.539081	0.428219	-0.191426	0.518165	0.154882	0.782551	0.028432	0.559757
1.131905	-0.090734	-0.333502	-0.382111	0.766627	0.229772	-0.756760	-0.960993	-0.216593	0.285758	0.340631	0.257745	0.687241	0.624160	0.002663	0.073420	-0.296479
0.236150	0.127881	-0.852226	-0.248147	0.536139	-0.073958	-0.943599	-0.637420	-0.356331	0.763758	0.060476	0.091711	0.846199	0.655504	-0.301188	-0.389519	0.310015
0.009350	0.441110	-0.936223	0.075499	0.491732	0.282846	-1.094092	-0.879602	0.102618	0.559700	-0.658351	0.274644	0.614845	0.211339	0.057793	0.138115	0.530034
0.445952	0.664993	0.161686	-0.025762	1.344048	0.005429	-1.068800	-0.624465	0.527061	0.670457	-0.014636	-0.632723	0.107608	0.193287	0.373954	-0.031706	0.541041
0.251468	0.131450	0.164484	-0.037919	1.067036	-0.115525	-1.166882	-0.280376	0.266369	0.485901	-0.371308	-0.525616	-0.036897	0.319809	0.141040	-0.461649	0.206865
0.549207	-0.064074	-0.235244	0.182992	0.985231	-0.051785	-0.596026	-0.251679	0.728100	0.586469	0.222886	-0.733505	-0.212701	0.255318	0.567382	-0.251086	-0.050338
0.168143	0.867545	-0.085509	0.241058	1.117819	-0.117853	-0.468375	-0.255753	0.551535	0.228158	0.005406	-0.411841	0.161024	0.307339	0.793585	0.280956	-0.041301
-0.339246	0.917576	-0.067180	-0.188219	0.681910	-0.413343	0.030526	0.096494	0.791634	0.501452	0.374618	-0.053702	0.971428	0.342243	0.133916	-0.222616	-0.377147
-0.631154	0.281088	0.500483	0.526480	-0.077752	-0.507677	0.846641	0.293710	0.282102	0.665973	0.057383	-0.318781	0.503790	-0.574473	0.512760	-0.095517	-0.241545
-0.114058	0.179942	0.448233	0.865096	-0.115359	-0.424719	0.245738	0.194893	0.267519	1.050724	0.602079	-0.097098	0.371232	-0.194402	-0.455964	-0.501723	-0.380942
0.054106	-0.197538	0.284677	0.158286	-0.586196	-0.336154	0.158884	-0.058174	0.567163	0.948935	0.226393	-0.748807	0.191591	-0.053028	-0.196848	-0.345340	-0.262988
-0.174806	-0.182152	0.362346	0.227537	-0.431785	-0.555635	-0.092501	0.312049	0.884493	0.317301	0.193846	-0.285853	0.125217	0.357373	-0.328492	0.120974	-0.287665
-0.161193	-0.724718	0.248299	0.230353	-0.122281	-0.643230	0.745018	0.607627	0.570374	0.692858	0.138631	-0.519955	0.507662	-0.054264	-0.599229	-0.404423	-0.394412
0.274227	-0.669399	0.689228	0.064194	-0.528504	0.062278	0.179771	0.897280	0.813298	0.864162	0.368324	0.021781	0.640759	0.439689	-0.001795	-0.214155	0.078407
0.383157	-0.087377	0.426054	0.769043	-0.106921	0.713656	0.148763	0.966449	0.229815	0.678065	0.063805	0.058640	0.109876	0.268043	0.199884	-0.291844	0.110619
0.097709	0.046426	0.200542	0.784379	-0.505511	0.510664	-0.300237	1.625566	-0.496543	0.469694	-0.643832	0.417730	0.485624	0.716590	-0.192753	-0.881315	0.289327
0.078789	-1.314369	-0.136987	0.211352	-0.435695	0.614386	0.087670	1.109764	-0.197306	0.410247	0.404409	0.039444	0.199356	0.557402	-0.204029	-0.641865	0.718231
0.132231	-0.937319	0.056935	-0.542706	0.062412	0.610796	0.041047	0.763372	-0.890348	0.745818	0.126604	0.130855	0.712308	0.319917	0.077018	-0.058005	0.779374
0.234849	-0.153344	0.081473	-0.141159	0.265874	0.792667	-0.027409	0.059036	-0.339545	0.887196	-0.209950	0.415526	0.914451	-0.016485	-0.357023	-0.311632	1.062955
0.062880	-0.482338	0.401713	0.143691	0.199069	0.497346	-0.158135	0.400913	-0.754793	0.721190	0.376912	0.457934	0.356213	-0.260046	-0.268853	0.194521	0.432171
-0.283715	-0.661771	0.280668	-0.080305	0.688730	0.513734	-0.246893	0.474287	-1.227857	0.485458	0.863369	-0.040885	-0.468473	-0.310304	0.137997	0.323178	0.029292
-0.358080	-1.159299	0.463977	-0.460099	0.168163	1.140280	0.136305	-0.186169	-0.755433	0.208544	0.944176	0.257321	-0.539428	0.139394	0.235085	0.324697	-0.541140
-0.152459	-1.004615	0.534512	-0.234877	0.509183	0.983546	-0.153908	-0.913783	-0.877553	-0.052062	0.875457	0.167137	-0.280183	-0.154687	0.099564	0.116188	-0.509980
-0.278141	-0.642661	0.260435	-0.297289	1.112704	0.752390	0.081499	-0.296104	-0.996789	-0.559799	-0.539589	-0.224979	0.833846	0.114240	-0.718080	0.369494	-0.272237
0.110943	-0.514515	-0.075977	-0.120651	0.464325	0.772954	-0.237288	0.160636	-0.565101	0.067562	-0.270433	-0.470664	-0.339602	0.447333	-0.762656	0.074053	0.435940
0.531694	0.178072	0.154068	-0.302726	0.180727	0.472428	0.054412	-0.614291	-0.282686	0.338235	-1.010746	-0.219284	0.043343	-0.069928	-0.291421	0.336664	0.484921
0.146647	0.254218	0.518469	-0.039139	-0.153669	0.100947	0.038661	-1.043055	-0.327082	0.363122	-1.044547	0.412610	-0.007630	-0.158188	-0.195068	0.287828	0.447681
0.381655	-0.466272	0.591946	-0.671225	-0.108553	-0.140051	-0.157560	-0.372127	0.072243	0.034697	-1.317562	0.271296	-0.405088	-0.000594	-0.359903	0.049515	0.499494
1.032023	-0.640497	0.179369	-0.925570	0.462054	-0.089950	-0.786197	0.204453	0.013146	-0.008007	-0.651860	-0.106440	0.256084	0.191737	-0.227038	0.375823	0.486081
