roi_1	roi_2	roi_3	roi_4	roi_5	roi_6	roi_7	roi_8	roi_9	roi_10	roi_11	roi_12	roi_13	roi_14	roi_15	roi_16	roi_17
1.354692	-0.147981	-0.987868	0.050222	-0.115589	-0.279803	0.372193	-0.702406	-0.102211	-0.752259	-0.755955	-0.891125	0.426931	-0.029001	-0.166916	-0.448037	0.353653
0.754305	-0.208687	-0.173462	0.384970	-0.381027	0.097835	0.651094	-1.180443	-0.026670	-0.037254	-0.246989	-0.714815	0.107877	-0.266196	-0.097563	0.059911	0.717182
0.754416	-0.198839	-0.291869	0.119847	-0.550542	0.052520	0.501694	-1.393477	-0.033515	0.490479	-0.304638	-0.765420	0.239618	-0.846935	0.161184	-0.240178	0.478357
0.625866	-0.317359	-0.063500	0.138802	-0.349586	-0.500673	0.520427	-0.631493	0.034082	0.702783	-0.089623	-0.447985	-0.525501	-1.241672	0.064050	0.367768	0.364615
0.013868	-0.162523	-0.113772	0.294476	-0.876693	-0.688251	0.612978	-0.291077	-0.122097	0.359673	-0.069524	-0.296317	0.373782	-0.634454	0.341525	0.666958	0.601818
0.216399	-0.872293	0.084822	-0.168361	-0.780104	-0.046043	0.147086	-0.411918	-0.120261	0.225591	-0.026729	-0.971712	0.465246	-0.837621	0.519460	0.602437	0.656314
-0.409796	-0.946889	0.291498	0.069087	-0.538895	0.411031	-0.101990	-0.162921	-0.348410	0.458008	0.472544	-0.685454	0.956923	-1.032995	0.911871	1.126937	0.367527
0.019260	-0.777001	0.366383	-0.160170	-0.452570	0.315636	0.139408	-0.511398	-0.153156	0.467454	0.456302	-0.667550	0.527565	-0.632718	0.921796	0.658788	0.176617
0.183048	-0.906139	-0.088490	-0.364615	-0.429143	0.068985	0.172953	0.032037	0.466352	0.790145	1.098746	-0.143163	0.878163	-0.785259	0.527820	0.946687	0.240230
-0.453030	-0.639186	-0.018466	-0.310320	-0.572489	0.152991	0.577866	0.285212	0.702889	0.463170	1.022378	-0.452173	0.648230	-0.892278	0.574815	0.835998	0.433424
-0.305114	-0.371329	0.053258	-0.423784	0.195426	-0.155599	0.340143	0.721189	-0.501992	0.507875	1.218988	-0.505902	0.696296	-0.263580	0.340677	0.418392	0.560640
0.698727	0.117876	-0.623180	-0.553237	0.294810	-0.074167	-0.676529	0.506374	-0.636755	0.633792	0.861550	-0.601257	0.814110	0.557844	-0.044814	0.576864	-0.137787
0.340965	0.022702	-1.052095	-0.140893	0.244710	-0.461526	-0.787363	-0.329985	0.009745	0.273728	0.811642	-1.334676	0.573263	0.297213	0.084269	0.666253	-0.353071
-0.744618	-0.024372	-0.823419	0.276891	0.380071	-0.317985	-0.048401	0.228192	-0.551931	0.091806	0.198010	-1.307443	0.546698	-0.214145	-0.380946	0.273720	0.002124
-0.175890	-0.329406	-0.626824	0.111135	0.665387	-0.590230	-0.557818	-0.457802	-0.690634	0.061792	-0.293486	-1.190779	0.684242	-0.362379	-0.032412	-0.253559	0.097071
-0.655278	-0.474206	-0.711388	-0.457589	0.648384	0.126785	-0.300001	-0.968900	0.104132	0.352957	-0.468505	-1.195254	0.606311	-0.219493	-0.128332	0.500458	0.295469
-0.810479	-0.707208	-0.491839	-0.352575	1.178572	0.086105	-0.341111	-0.454034	-0.020905	-0.241437	-0.442900	-1.386571	0.488880	-0.493627	0.319472	0.592566	-0.123011
-0.482365	-0.399255	-0.461102	-0.345797	0.833726	-0.092858	0.069034	-0.388824	-0.513028	-0.217535	-0.433449	-0.972606	0.638739	-0.286468	-0.224029	0.386113	-0.376018
-0.369999	-0.775946	-0.201959	-0.513990	0.658129	0.053785	0.308091	0.196006	-0.233497	0.088193	-0.295487	-0.739422	0.488765	-0.297799	-0.321283	0.023661	-0.203157
-0.861278	-1.237026	0.595042	-0.122233	0.847407	-0.478638	-0.617452	0.055179	0.024161	-0.859242	-0.574793	-0.220273	0.495608	-0.712802	-0.486423	0.452262	-0.286086
-0.577032	-0.917438	0.389742	-0.755784	0.689654	-0.255590	-0.149350	-0.502606	0.242007	-0.839492	0.385023	0.042512	-0.087385	-0.643932	-0.838802	-0.000375	-0.348654
-0.325678	-0.871966	0.547280	-0.822725	0.210095	0.259485	-0.152673	-0.764998	-0.011818	-0.630725	0.578035	-0.528978	0.022328	-0.863212	-0.523489	-0.168792	-0.415704
0.079121	-0.698295	0.879323	-0.678019	0.047511	0.498694	0.139710	-0.979817	-0.070728	-0.427739	1.281066	-0.587965	-0.255158	-0.465060	0.113079	-0.245586	-0.259866
0.118857	-0.808770	1.017886	-0.466917	0.481198	0.336929	0.081219	-0.384985	0.051098	-0.599659	1.326323	0.344735	-0.530212	-0.151354	0.297820	-0.394953	0.110425
0.197585	-0.768315	0.733155	-0.401333	0.617536	0.106633	0.094627	-0.920126	-0.212932	-0.492244	0.805431	-0.131740	-0.684905	-0.366629	0.222598	-0.114956	0.380239
-0.019040	-1.184259	0.464512	-0.249429	0.241676	0.060131	-0.064994	0.027825	-0.422681	-0.427127	0.878097	0.191404	-0.390307	-0.655629	-0.276851	-0.650000	0.078732
0.051164	-0.576083	-0.272634	-0.670273	0.883543	-0.526056	-0.331684	-0.043536	-0.285411	-0.584698	0.345411	0.644294	0.191565	-0.386762	-0.134760	-0.399945	-0.002471
0.122124	-0.441811	-0.386641	-0.759902	0.712547	-0.343586	0.092036	-0.306024	-0.194390	-0.154556	0.881424	0.459862	0.003557	0.354614	-0.347830	0.324522	0.335450
0.270476	-0.156208	-0.519420	0.093867	0.837580	-0.131143	0.011330	-0.406332	-0.490925	-0.328142	0.399313	0.313415	-0.043486	0.309024	-0.375156	-0.057283	0.369805
0.400153	-0.893773	-0.359680	0.326234	0.496349	-0.318159	-0.300037	-0.903822	-0.293600	-0.831537	0.662294	-0.069461	0.105765	1.004518	-0.201215	0.065127	0.782287
0.356228	-0.145834	-0.600030	0.372203	0.432109	0.055229	-0.704076	-1.025976	-0.327811	-1.164828	-0.040950	0.044820	0.181384	0.848767	-0.078035	-0.487408	0.275688
0.254645	-0.671876	-0.301088	0.299506	-0.183193	0.199608	0.138644	-1.011623	-0.039045	-0.739563	-0.165269	-0.722817	-0.166177	0.512956	-0.181383	0.109434	-0.073520
0.370576	-0.474207	-0.420853	-0.008227	-0.399338	-0.715384	0.079665	-1.154544	-0.096127	-0.535077	0.032120	-0.899683	-0.409234	0.446884	-0.315756	-0.283764	-0.375638
0.050403	-0.024386	-0.453492	-0.724065	-0.059837	-1.281571	0.272286	-1.142303	-0.499285	-0.932939	0.186094	-0.967212	-0.604312	0.510824	-0.358720	-0.748256	-0.170699
0.775640	0.162038	0.117750	-0.894199	0.004484	-1.275569	-0.039855	-0.836259	0.518489	-0.646233	-0.459765	-0.831459	-0.735991	0.597141	-0.528719	-0.829488	-0.695876
0.800200	-0.339080	0.305975	-0.365315	0.432153	-0.818565	0.318089	-0.666634	0.429001	0.040179	-0.163728	-0.781569	-0.466781	-0.142544	-0.555223	-0.690021	-0.933650
0.526641	-0.336649	-0.506342	-0.339715	0.713326	-0.415855	0.546794	-0.387666	0.360953	-0.344838	0.326533	-0.042099	-0.224721	-0.340138	-0.834217	-0.491638	-0.288377
-0.107216	-0.469799	-0.185715	-0.515652	0.913555	-0.284078	0.160220	0.444335	0.497950	-0.288066	0.451680	0.474249	0.505437	-0.060980	-0.309294	-0.214537	-0.759538
-0.202933	-0.504054	0.237669	0.409499	0.575278	-0.554950	0.234115	0.327976	0.127067	0.010705	0.636962	1.014408	0.467413	-0.741717	-0.310160	0.074111	-0.759630
-0.177787	-0.585379	-0.158338	0.888762	0.410000	-0.670690	0.492549	0.157274	-0.292289	-0.071374	0.569539	0.850797	0.439319	-0.583649	-0.996635	-0.457443	-0.506730
-0.006613	-1.257916	-0.635749	0.086400	0.081545	-0.499319	0.527416	0.408624	0.399034	-0.351734	0.855207	0.442703	0.199537	-0.282217	-1.303397	-0.144356	-0.553691
-0.294251	-0.811216	-0.969632	-0.167845	-0.411448	-0.405912	0.445355	-0.091686	0.681167	-0.307101	0.636979	-0.186761	-0.110994	0.231518	-1.366406	0.129471	-0.650329
-0.267051	-1.016514	-0.570041	-0.080267	0.132515	-0.531676	0.399331	-0.202650	0.250217	-0.555207	0.284035	0.232491	-0.153289	0.332894	-0.998543	0.443273	-0.583852
-0.470907	-0.650301	-0.092439	0.283315	0.272937	-0.580761	-0.046825	0.175532	-0.473058	-0.475094	0.607486	-0.116499	0.146226	0.186244	-0.702195	-0.027746	-0.265916
-0.724740	-0.497121	-0.516677	-0.017166	0.999275	-0.337249	-0.010354	0.332420	-0.718950	-0.868512	0.701119	0.401065	0.334245	-0.087888	-0.610800	-0.017864	-0.057739
-0.774831	-0.269249	0.329239	0.391567	1.057715	-0.090099	0.599243	0.458108	-0.582806	-0.830206	0.711529	0.158284	0.266576	0.252020	0.344553	0.641928	0.098123
-0.571423	-0.631680	-0.098299	0.551945	0.587323	-0.401722	0.566357	0.196481	-0.471571	-0.461576	0.626292	0.063757	-0.488772	-0.852676	-0.136713	0.200539	-0.090805
0.119620	-0.188010	-0.110127	0.048912	0.340560	-0.222885	0.358591	0.518648	0.032177	0.034752	0.344642	-0.399348	-0.167579	-0.762323	-0.471903	0.095167	-0.101079
0.069100	-0.020509	0.015373	0.074889	-0.341008	-0.215029	0.415878	0.231648	0.777578	0.340762	0.211637	-0.141439	-0.588905	-0.575572	-0.540204	0.477270	-0.022392
-0.100256	-0.081841	0.282362	-0.850206	0.258299	-0.335611	0.253302	0.052425	0.563049	-0.294560	0.351083	-0.536559	-0.862645	-0.066918	-0.355422	0.796290	0.322174
0.243551	-0.226331	-0.323827	-0.791219	0.049470	-0.090662	0.690209	-0.155024	0.303908	0.304130	-0.075607	-0.021040	-1.096360	0.369458	-0.611217	-0.058834	0.498863
0.605353	-0.464791	0.643145	-0.406495	0.162860	-0.185777	0.754246	0.298970	0.336865	0.161003	0.036458	-0.494734	-1.113090	0.549045	-0.116951	0.645161	-0.009660
0.068152	-0.163899	0.724807	-0.664768	0.347102	0.150067	1.597664	0.520934	-0.056545	0.372993	-0.166025	-0.658656	-0.600582	0.272964	0.299235	0.332458	0.550190
-0.064095	-0.030336	0.516453	-1.113035	-0.671081	0.386844	1.008475	0.691021	0.207736	-0.139942	-0.180863	0.015697	-0.175905	0.270559	0.426109	0.515363	0.672115
0.213659	0.475411	0.680504	-1.479108	-0.155122	0.120447	0.997520	0.040835	-0.417029	-0.633341	-0.351311	-0.126410	-1.098743	0.680718	0.597573	0.412258	0.684387
-0.268870	0.036447	0.249474	-0.738702	-0.188472	-0.133232	1.083286	0.503953	-0.400210	0.057292	0.343637	0.715205	-0.867931	1.466541	0.184435	0.422171	0.619776
0.253420	-0.317501	0.050453	-0.216978	-0.840190	0.412184	0.049743	-0.027066	-0.145796	-0.434224	0.499057	0.774729	-0.648338	1.167183	0.546548	-0.069030	-0.013150
0.228787	-0.246435	-0.447058	0.187598	-1.037677	0.193904	0.127994	0.010454	-0.638264	0.009091	-0.251174	0.526873	-1.048166	1.165501	-0.133256	-0.110450	-0.168373
0.482074	-0.102661	-0.354221	0.138429	-0.594605	0.149395	0.725801	0.234408	0.063677	0.295903	-0.669790	0.726792	-1.506875	1.339358	-0.173033	-0.052210	-0.278475
-0.219336	-0.166702	0.013093	0.404872	0.095578	0.560032	-0.211987	0.017658	0.201517	0.183753	-0.154106	0.777942	-0.684819	0.964345	-0.093735	-0.214366	-0.255494
-0.547683	-0.025259	0.245469	0.156989	0.025762	0.669769	-0.699649	-0.193044	-0.057650	-0.751204	0.493035	0.687989	-0.352240	0.736814	0.352223	0.252267	-0.900865
-0.065200	-0.575692	-0.167746	-0.079543	-0.373458	0.432209	-0.478526	0.393848	-0.358303	-0.995524	-0.167218	0.045582	0.358263	0.604542	0.006048	-0.063455	-0.459439
-0.248698	-0.091478	0.303086	0.050276	-0.202434	0.110100	-1.206007	0.523463	-0.362271	-0.425617	-0.276109	-0.440433	0.381119	0.512309	-0.003350	-0.187866	-0.287505
-0.123736	-0.093138	0.060244	-0.519360	-0.450697	-0.184906	-1.448157	-0.166928	-0.836970	-0.117557	0.465130	-0.262350	0.658148	-0.037450	0.376758	-0.011259	0.341272
-0.519375	-0.435068	-0.230738	-0.398362	-0.837302	-0.239085	-0.963067	-0.249512	-1.193038	0.290504	-0.088153	-0.928523	0.470379	0.456581	0.588902	0.589792	0.601468
-0.300344	-0.373930	-0.409836	0.224504	-1.006959	-0.267961	-0.186568	-0.483794	-0.933189	0.207082	-0.385780	-0.562574	0.172578	0.120502	0.614490	0.691023	0.545771
0.013326	0.260812	-0.424541	-0.007219	-0.585010	-0.138797	-0.382503	-0.485009	-1.256140	0.217619	-0.487405	-0.942075	0.037169	-0.084011	0.763827	0.579199	0.015887
-0.502101	-0.039800	-0.264506	0.271154	-0.163460	-0.109517	-0.249538	0.021483	-0.556124	0.364251	-0.339376	-0.103435	-0.830611	0.003601	0.598259	0.342093	0.165423
-0.013049	-0.106867	-0.612383	0.137352	0.218834	0.228458	-0.177480	0.217886	-0.607662	0.567950	0.182466	-0.438334	-1.122882	0.338388	0.542919	0.025616	0.065826
0.687411	0.315980	-0.824999	0.247099	0.627066	0.363328	-0.044483	0.178776	-0.353798	1.258425	0.046953	0.301960	-0.613109	-0.123537	0.162048	0.446666	0.309117
0.394796	0.065752	-0.286593	0.702868	1.237025	-0.468999	0.520718	0.037539	-1.300312	0.579036	0.436398	-0.260064	0.654757	-0.123471	0.322216	-0.194377	0.291010
0.160550	0.055763	-0.626003	0.598078	1.007678	0.157541	-0.517051	-0.017832	-1.183585	0.772283	0.060074	-0.640625	0.426163	-0.166529	0.227759	-0.151040	0.040594
0.419013	0.288250	-0.663247	0.436216	1.225000	-0.151431	-0.841785	0.139768	-0.436101	0.939296	-0.504076	-0.042876	0.102685	-0.544162	-0.259816	0.517579	-1.057400
0.488845	0.808133	-0.013072	0.396920	0.705900	0.041072	-0.262298	0.041838	-0.230505	0.641833	-0.199119	-0.011039	-0.044171	-0.296648	-0.428632	0.163338	-0.481448
0.296718	0.502125	-0.083749	1.157863	0.078547	-0.335644	-0.834401	0.094937	-0.233172	0.494710	0.149658	-0.302509	-0.077855	-0.483844	-0.080987	-0.835810	-0.362700
0.519237	0.298454	-0.251699	0.429036	0.318055	0.259780	-0.766642	0.290818	0.461312	0.359459	0.240766	-0.232434	0.201548	-1.167991	0.504184	-1.169511	0.149549
0.682255	0.843000	-0.133764	0.424186	-0.605168	0.559719	-0.460759	0.107205	-0.101124	0.211812	0.358419	-0.019746	0.504762	-1.258981	-0.145942	-0.555217	-0.080468
-0.048890	0.680204	-0.154091	0.219179	-0.514965	0.804571	-0.240875	-0.197204	0.181012	0.130658	0.340946	0.054950	0.887745	-0.648596	-0.164973	-0.571169	-0.615849
-0.137609	0.143227	-0.008901	0.381097	-0.108042	0.432328	-0.076873	0.135958	0.881662	0.041676	0.336078	0.146716	0.474150	-0.375642	0.091391	-0.373535	-0.286010
0.205105	-0.264823	0.455189	0.238654	-0.272984	0.200216	0.373358	-0.039941	0.398019	-0.095147	0.269435	-0.057909	-0.126670	0.247867	0.130039	0.104442	0.272125
0.548873	-0.329755	0.182470	0.506544	-0.003561	-0.018679	0.431403	0.794807	0.528137	0.542626	0.480963	0.036947	0.299732	0.158463	0.420722	-0.066906	0.516541
0.193486	-0.323363	-0.152884	-0.178420	0.536230	0.309667	-0.090077	1.083394	0.385472	0.868744	0.264537	-0.310469	0.683359	-0.314925	0.158470	0.107882	0.508581
0.951465	-0.164577	-0.649595	-0.458225	0.056008	0.382138	0.228510	0.797646	0.551587	1.017115	0.374569	-0.126434	0.684158	-0.556129	-0.367430	-0.005979	0.125475
0.478730	-0.540017	-0.364115	-0.637749	0.137692	-0.007553	0.524185	-0.244175	0.444701	0.651728	0.543590	-0.671636	0.403996	0.116093	0.101108	0.156939	-0.656787
0.431001	-0.725377	-0.140967	-0.216129	-0.028907	-0.385131	0.427544	-0.051745	-0.220811	0.318425	0.961424	0.033303	0.147687	0.155550	-0.167662	0.169211	-0.499000
0.021556	-0.597202	0.352960	0.111513	-0.543045	0.146414	0.021385	0.171154	0.065851	0.595660	0.112154	-0.007560	-0.396580	0.865386	-0.515145	-0.323847	-0.225780
-0.284059	-0.200610	0.225390	-0.181555	-0.462350	0.050384	0.123772	0.470962	-0.469987	-0.087772	-0.420603	0.941334	-0.332617	0.330614	0.457655	-0.857540	-0.168720
-0.353226	0.078633	-0.125173	-0.482870	-0.267462	0.054341	0.153625	0.156906	-0.026638	-0.008018	-0.242549	0.353175	-0.316312	0.389867	0.106519	-0.468495	-0.183101
-0.322115	0.073787	-0.399194	-0.476645	-0.472112	0.513678	-0.649661	-0.115783	-0.192448	0.166187	0.107611	-0.258408	-0.569568	0.361428	0.098313	-0.094051	0.040075
-0.355013	0.421552	0.133184	-0.588730	-0.300764	0.468873	-0.515775	-0.318683	-0.130297	0.701458	-0.496689	-0.380296	-1.217816	0.724772	0.065613	0.076901	-0.525713
0.143245	0.434350	0.879923	0.074971	0.262902	0.657298	-0.906430	-0.025683	-0.007743	0.736726	-0.054780	-0.747070	-1.149133	0.911052	-0.133063	-0.104253	-1.010470
0.867077	0.413889	0.666499	-0.441133	-0.034183	0.442220	-1.541702	-0.596377	-0.062508	0.610863	-0.574419	-0.841228	-1.162765	0.656373	0.563004	-0.427624	-1.356210
-0.147116	0.564157	0.487259	-0.027342	-0.285136	0.102217	-0.793649	-0.272151	0.046148	0.415217	-0.544924	-0.585891	-0.828952	0.367567	0.553670	-0.482652	-0.618891
0.473072	0.160140	0.182388	0.569911	-0.768150	0.098646	-0.944642	-0.190580	0.015833	0.179499	-0.389771	-0.587070	-0.862519	0.498177	0.836547	0.017029	-0.059117
0.102473	-0.069493	0.724749	0.464351	-0.464549	-0.206610	-0.974972	-0.018600	-0.347409	0.472337	-0.231853	-0.143967	-0.397962	1.173673	0.391279	-0.156304	-0.095213
-0.038824	-0.330323	0.578275	0.934628	0.080189	0.208864	-0.637798	0.451647	0.015891	0.265337	0.390815	-0.765980	-0.154511	1.029110	0.770245	-0.203568	0.319482
-0.025855	-0.241139	-0.321035	0.799706	0.329941	0.161916	-0.186194	0.377522	-0.127988	0.249045	0.606004	-0.806135	0.262190	0.953437	1.175022	-0.838898	0.312052
0.034883	-0.930898	-0.202848	0.853648	0.522514	0.419357	-0.525151	0.230516	-0.618442	0.654468	0.178654	-0.284986	0.852704	0.427524	0.922663	-0.511167	-0.337490
-0.157794	-0.827579	-0.419154	0.097567	0.394961	0.521902	-0.786481	0.112452	-0.569520	-0.211318	-0.177263	-0.491970	0.721832	0.044387	0.410618	-0.240866	-0.209218
-0.131897	-1.190310	-0.326201	-0.144727	0.252843	0.058828	-0.123047	-0.004398	-0.624377	-0.035714	-0.107804	-0.109905	0.203402	-0.529953	0.593201	-0.158509	0.515166
-0.222136	-1.338218	-0.610563	-0.737052	-0.513899	0.143332	-0.161605	-0.192665	-0.373691	0.232723	0.126404	-0.156319	0.245373	-1.250132	0.543187	-0.031572	0.292761
-0.187056	-1.150454	-0.870183	-0.586264	-0.438574	0.217282	-0.069471	-0.032360	0.098284	0.526138	-0.429665	0.553080	0.421265	-1.182463	0.919350	-0.086956	0.510938
-0.302980	-1.018465	-0.873657	0.116569	-0.146758	0.236336	-0.083402	-0.458128	-0.118323	0.427622	-0.449580	0.970977	0.655363	-0.102236	-0.151750	-0.485075	0.169268
0.043823	-0.582324	-1.206513	0.371412	-0.147398	-0.043843	0.115691	-0.390756	-0.121049	0.380855	-0.520499	0.262120	0.056175	0.151014	0.715407	-0.676379	0.099164
0.907356	-0.457334	-0.750275	0.130343	-0.111145	0.418338	0.053314	-0.611417	-0.527999	0.018637	-0.737883	0.752888	-0.672927	0.123763	0.773229	-0.259500	0.499594
0.884123	0.033657	-0.890346	-0.054177	-0.106971	0.086756	0.223802	-0.773798	0.154340	0.424170	-1.021688	0.322720	-0.772754	0.479873	0.933669	-0.045819	0.629068
0.752014	-0.463855	-0.841578	0.565988	0.035995	0.259984	0.595623	0.005680	-0.029676	0.428397	-1.030474	0.302214	-0.756284	0.529981	0.335519	0.018768	-0.084270
0.469196	-0.689022	-0.711863	0.784817	0.188871	-0.168472	0.302800	0.562230	0.083113	0.060912	-0.774862	0.042226	-0.856164	0.490764	-0.197420	0.169026	0.317384
0.261573	-0.829918	-0.091540	0.691569	-0.005065	-0.497801	-0.127848	0.257694	1.163646	0.099194	-0.226055	0.382492	-1.022839	0.399131	-0.353463	0.086574	0.244712
0.043041	-0.104492	-0.586400	0.346704	0.837787	-0.322656	-0.302961	0.397417	1.070269	0.310386	-0.569515	0.375843	-0.660035	-0.370914	-0.169039	-0.377552	-0.102002
0.128207	0.154167	-0.572736	0.445729	0.596085	-0.365157	-0.313337	0.152031	1.074102	0.112854	-0.117557	0.725239	-0.974476	-0.668988	0.204749	-0.721294	0.031201
0.134396	-0.252829	-0.145033	0.493488	0.392537	-0.105202	0.118354	-0.014800	0.096503	0.867675	0.187114	0.385540	-0.404401	-0.894175	0.498016	-0.677873	-0.117813
0.014970	-0.659232	0.212382	-0.051956	0.115450	0.530737	-0.269456	-0.188987	0.227921	1.060691	-0.354720	-0.272775	-0.496466	-0.895584	0.182767	-0.071850	-0.006372
-0.448570	-0.394589	-0.731335	0.522527	0.406968	0.957968	-0.536375	0.055628	-0.677451	0.867864	0.060225	-0.593583	-0.051633	-0.725438	0.148810	-0.528440	0.298524
-0.771874	-0.015071	-0.283988	0.162429	-0.236788	0.719195	-0.789794	-0.004039	-0.092785	0.697425	-0.344564	-0.066044	-0.210662	-0.516953	-0.124020	-0.333539	0.352860
-0.262125	-0.503654	0.336311	0.270698	0.111666	0.284764	-0.598515	0.277377	-0.077216	0.259148	-0.442505	0.042775	-0.263442	0.135024	-0.254939	0.673470	-0.120437
0.253343	-0.699588	0.014384	0.156280	0.729515	-0.436942	-0.153682	0.639974	-0.503513	1.047742	-0.527052	0.118372	0.049263	0.050236	0.134289	0.646974	-0.212518
0.938458	-0.664660	0.325719	-0.218212	0.549653	-0.537198	0.102187	0.038133	-0.529312	1.562248	-0.018231	0.361055	0.095105	0.418342	-0.161670	0.255765	-0.167164
0.545952	-0.236086	0.328661	-0.236869	0.248030	0.353921	-0.761094	0.155051	-0.927326	0.862905	-0.075470	0.664018	0.619762	0.303269	-0.777909	0.536639	-0.139536
0.378612	0.080932	0.128373	-0.035243	0.257492	0.624519	-0.236845	0.117747	-0.492905	0.126567	-0.291260	0.525445	0.570979	-0.325493	-0.331316	0.654703	-0.236589
1.387607	0.272297	0.777836	0.135980	0.374908	0.042447	0.092006	-0.009149	0.169761	0.015706	-0.208958	0.143198	0.558797	-0.453039	-0.614296	0.856826	-0.240268
1.123534	0.646358	0.714540	-0.227763	0.331587	0.706064	-0.579703	0.346116	0.046702	0.302657	-0.363343	0.229792	0.759360	-0.633848	-0.927294	0.924318	0.072067
0.885577	-0.443515	1.155235	-0.664131	0.345429	0.036734	-0.734473	0.261102	-0.424042	0.506120	-0.908326	0.776917	0.918643	-0.798872	-1.574264	0.878076	0.076019
0.907745	-0.318730	0.837848	-0.257935	0.117969	-0.409770	-0.297369	0.237343	0.029014	-0.211963	-0.487379	0.175441	0.340313	-1.111122	-0.762121	0.265735	-0.193527
0.642326	0.002295	0.598373	0.197892	0.049518	0.212675	0.083755	0.824750	-0.571655	-0.258743	-0.337505	0.028122	-0.293927	-0.199653	-1.025962	-0.328370	-0.420230
0.436702	0.532369	0.542536	0.221429	0.085803	0.101551	0.477907	0.445134	-0.840818	-0.828196	-0.410476	0.366677	0.034425	-0.657566	-1.592764	-0.657090	0.008604
0.865221	0.847011	0.553284	0.784622	0.015437	-0.827007	0.233701	0.509957	-0.306564	-0.433987	-0.946002	0.289006	0.413744	0.155078	-1.132280	-0.022841	0.482052
-0.169318	0.493629	0.249631	0.338532	0.073025	-0.355270	-0.336672	0.048912	-0.297074	0.320017	-0.332574	0.622881	0.363417	0.645488	-0.908339	-0.296931	-0.029584
-0.357039	0.563884	-0.156908	0.430921	-0.817954	-0.506106	-0.794371	-0.035328	-0.980502	-0.133953	-0.297402	0.638776	0.093721	0.988037	-1.088365	0.266264	-0.106788
0.331880	0.147509	0.136031	0.713766	-0.950092	0.160266	-0.427966	-0.538981	-0.581280	0.623688	0.205438	0.204257	0.531535	0.785259	-1.304912	0.291885	0.141981
0.196069	0.048648	0.845547	0.810922	-0.230867	0.339130	-0.044305	-0.355654	-0.451169	-0.023815	0.147775	-0.025603	0.628663	0.493774	-0.957476	0.338117	0.592878
0.269484	0.046958	0.625038	0.260834	0.583913	0.443345	-0.487294	-0.000559	0.019970	0.301242	0.297079	-0.257789	0.648613	-0.331031	-1.012679	-0.209389	0.042846
-0.156011	0.162733	0.287582	-0.077109	0.485692	0.593933	-0.492557	0.301118	-0.491860	0.321296	0.394785	0.170068	0.545849	-0.013987	-0.524995	-0.128038	-0.600794
-0.564163	0.380916	-0.638050	-0.592638	0.192904	0.113472	-0.803914	0.188381	-0.494744	0.572178	0.431217	0.221680	0.110036	0.215725	-0.472357	-0.453173	-0.255134
-0.484536	-0.168662	-0.147322	-0.361587	0.459893	-0.081526	-0.646985	0.532833	0.035692	0.487784	-0.173805	0.400609	0.450644	-0.633080	-0.024242	-0.277154	-0.409838
