roi_1	roi_2	roi_3	roi_4	roi_5	roi_6	roi_7	roi_8	roi_9	roi_10	roi_11	roi_12	roi_13	roi_14	roi_15	roi_16	roi_17
-0.644846	0.454745	0.497300	0.048884	0.005174	0.361973	-0.270964	-0.014090	0.544620	-0.483812	0.536296	-0.812810	-0.266885	0.015597	0.283771	-0.474697	0.448044
0.027084	1.009923	0.658284	0.217666	-0.842049	-0.009592	-0.282137	0.396586	0.976328	0.026618	0.163422	-0.695345	-0.396580	0.180642	-0.125717	0.043053	0.010115
0.078570	0.707751	0.845807	-0.362297	-0.388207	-0.102878	0.220351	0.541988	0.415920	0.217240	-0.138361	-0.603955	-0.623835	0.399655	-0.070026	-0.122319	-0.783700
0.404720	0.890154	1.197945	-0.237290	-0.146445	0.274070	0.199370	0.844792	0.286603	0.372256	0.199813	-0.860357	-0.493798	-0.267405	0.078426	0.029755	-0.568318
0.479599	1.007021	0.735700	-0.032078	-0.235328	0.320071	0.721453	0.018735	0.156086	0.418300	0.688977	-0.003531	-0.168753	-0.180443	0.581030	0.269601	-0.248797
0.527365	0.495825	1.347588	0.790703	-0.128982	-0.201397	1.040959	0.201477	0.309370	-0.016782	0.294761	0.110433	-1.038111	-0.346570	0.744824	0.038960	0.631167
0.525606	0.384693	1.120232	1.022882	0.079887	-0.099261	0.552577	-0.609442	0.186871	-0.334671	-0.079528	0.335082	-0.641537	-0.299688	0.898021	-0.218839	0.414915
0.168707	0.484389	0.296909	0.465142	-0.016371	-0.012175	0.299888	-0.481876	0.208299	-0.494984	-0.185393	-0.026702	-0.777618	-0.178575	0.588790	-0.126023	0.144096
-0.498960	0.804891	0.745983	0.248698	-0.156192	0.017947	0.281099	-0.531855	-0.281542	-0.441296	0.069055	0.108755	-0.662682	-0.342871	0.362183	0.157715	0.271426
0.359835	0.864068	0.756908	0.178316	-0.060527	-0.077248	0.329424	-0.137480	0.068455	-0.133247	-0.753757	-0.074365	-1.000782	0.374952	0.491303	-0.704094	0.975371
0.301253	0.381368	-0.082206	0.390543	-0.629189	-0.057986	0.298700	-0.451265	0.200382	-0.139256	-0.746064	-0.517353	-0.262937	-0.108257	0.894545	-0.284483	1.207905
0.490948	-0.053373	-0.071247	-0.094908	-1.203815	-0.576411	-0.169239	-0.630836	0.185811	-0.364138	-0.845740	-1.171911	0.135536	0.011882	0.943380	-0.179810	0.487316
0.207555	-0.159032	0.119056	0.360648	-0.771035	-0.261458	-0.200163	-0.202013	0.242553	-0.250102	-0.931476	-1.024105	0.197225	-0.429217	0.690840	0.167256	0.526694
0.626267	-1.002471	0.716765	0.947859	-0.117298	-0.162732	-0.205682	0.190530	-0.038996	-0.567537	-0.269051	-0.660564	0.173192	-0.514162	0.634069	0.187428	0.534151
0.335922	-1.072338	0.664706	0.875963	-0.392081	-0.193673	-0.381637	-0.087625	0.029707	-0.565029	-0.045743	-0.097789	-0.330365	-1.113859	1.366985	-0.860476	0.636848
-0.054281	-0.049844	-0.046960	0.773895	-0.663593	-0.676251	0.391635	-0.057620	-0.285208	0.154935	-0.293908	0.084009	-0.685773	-0.974384	0.674390	-0.694502	0.346950
0.132602	0.482264	-0.510688	0.718259	-0.587165	-0.584739	0.415563	0.259041	-0.477749	0.323546	-0.634630	0.042650	-0.017394	-1.395536	0.086929	0.406320	0.135241
-0.284198	-0.114739	-0.236773	0.225746	-0.138132	-0.800041	0.084359	0.423953	-0.507640	0.007322	-0.558991	-0.328672	0.219757	-0.949736	-0.375441	0.105170	0.051982
-0.076918	0.043860	-0.429331	0.444657	0.174931	-1.146821	0.205090	0.639641	-0.785044	-0.637683	-0.748003	0.219231	0.032802	-0.613208	-0.141069	-0.110829	0.161176
-0.292315	0.574770	-0.747298	-0.139575	-0.316705	-1.083761	-0.666279	0.266447	-0.432714	-0.603623	-1.060969	0.573529	0.065259	-0.528045	0.273737	-0.013055	-0.483281
-0.275837	0.601043	-0.767911	-0.542433	-0.348650	-0.424712	-0.260858	-0.268654	-0.873350	0.308130	-0.737680	0.644461	-0.069907	-0.177218	0.228874	0.256614	0.039814
0.313744	0.133162	-0.687980	-0.671183	-0.053000	-0.164978	-0.173761	0.333775	-0.331525	0.575736	-0.864901	0.796678	-0.222691	-0.677758	0.515909	1.136885	-0.094821
-0.134604	0.060085	-0.415936	-0.416426	0.057608	-0.259582	0.442289	0.132206	-0.676871	0.094052	-0.515476	0.018488	-0.131878	-0.365756	0.195085	1.294385	-0.009890
0.093828	0.295767	0.155746	-0.680672	-0.478946	-0.245834	0.088030	0.619481	-0.333479	0.101001	-0.601762	0.291192	-0.336244	-0.318422	0.318000	1.458332	0.267884
-0.136758	-0.039329	0.182044	-0.487867	-0.407314	0.392063	-0.313788	-0.266798	0.174245	-0.251889	0.003610	-0.345241	-0.333294	-0.230163	0.284265	1.315434	0.272014
0.312007	0.013688	0.837748	0.094240	-0.105248	0.318191	-0.033680	-0.510412	-0.275752	0.009730	-0.316783	-0.161450	-0.552303	-0.099777	-0.488121	1.258993	0.222318
0.747563	0.287487	0.727730	0.387553	-0.446700	0.169669	-0.737832	-1.275658	-0.201534	0.000940	-0.734334	0.431010	-0.211867	0.316629	-0.243847	0.622620	0.135298
0.565301	0.190272	0.925541	0.560357	-0.467017	-0.204990	-0.102877	-0.406237	0.152051	-0.273668	-0.521972	0.319322	0.008981	0.162859	0.439214	0.252294	0.603442
0.552683	0.599643	0.705271	0.230150	-0.702857	0.178200	0.238713	-0.426806	0.622961	-0.166939	0.032722	0.071914	-0.418315	0.009304	0.449863	0.060642	0.824416
1.135459	0.072845	0.637820	0.196899	-0.622776	-0.343814	-0.056060	-0.138409	1.372200	-0.993560	-0.254147	-0.475083	-0.005148	-0.334297	0.662395	0.123632	0.928546
1.095801	0.122658	0.507291	-0.267016	-0.971816	-0.524587	-0.151216	0.316491	0.719856	-0.763049	-0.324886	-0.216215	0.204885	-0.509563	-0.288355	0.055419	0.929689
0.425364	-0.752713	0.785265	0.277625	-0.398896	-0.529911	-0.226860	0.527851	0.383113	-0.985998	0.232870	0.059661	0.334717	-1.063932	-0.369187	0.095123	1.382452
0.925421	-0.411974	0.884313	0.723642	-0.870581	-0.122709	-0.416340	0.479852	-0.107772	-1.082729	-0.363344	0.054237	0.289065	-0.690100	-0.710850	-0.567379	1.211303
0.181995	-0.204795	0.369459	0.080408	-1.042533	-0.012607	-0.568383	-0.197818	0.128846	-0.626499	-0.170296	-0.069892	-0.060743	0.114437	-0.465098	-0.454400	1.190277
0.030414	-0.309761	0.967297	0.000944	-0.376192	0.256682	-0.516172	0.336875	0.006771	-0.291646	-0.264110	0.259950	-0.439498	0.068812	-0.477559	-0.378360	0.920588
0.170110	-0.264755	0.400319	-0.237956	0.375484	0.454494	0.020740	0.013710	-0.052038	0.064926	-0.236084	0.504951	-0.088493	-0.257123	-1.070563	0.157155	0.477526
-0.252493	0.031882	0.107583	-0.077077	0.206501	0.322277	0.156266	0.169774	0.210844	-0.167435	-0.252775	0.388439	-0.512266	-0.033257	-0.586899	0.036766	1.164411
-0.101304	-0.355714	0.968322	0.106287	0.213089	0.893753	-0.250383	-0.150688	0.435143	0.110987	0.076133	0.764298	-0.165034	0.050032	-0.831300	-0.226681	0.831372
0.173464	0.282438	0.945392	-0.294715	0.330160	-0.084944	-0.427245	0.110304	0.207489	-0.427097	0.381179	0.608077	-0.214749	-0.255341	-0.963895	-0.061230	-0.587716
0.510322	0.303586	0.929974	0.195728	-0.067874	-0.064807	-0.341891	-0.228510	0.251994	0.139379	0.801525	0.550256	-0.455209	-0.245624	-1.172934	0.419084	-0.722281
0.754891	0.279016	0.876935	0.440924	0.069858	-0.345501	0.286056	-0.757023	-0.421116	-0.312218	0.760779	0.058242	0.266075	0.455186	-1.045238	0.668075	-0.558705
0.040699	-0.052343	1.240657	0.506283	0.104520	0.229082	0.247649	-0.733768	-0.334701	-0.375253	1.037356	-0.190478	0.165190	0.535184	-0.896105	1.121374	-1.011842
-0.132927	-0.469426	0.670850	0.094459	0.181234	-0.453544	-0.040234	-0.379004	-0.642129	-0.560714	0.376046	-0.306171	-0.051686	0.197916	-0.149872	0.573191	-1.034798
0.098542	-0.345527	0.750328	-0.113118	0.039761	-0.064125	0.025105	0.239324	-0.625444	-0.173585	0.205388	-0.357644	-0.054432	0.348624	-0.479627	0.291479	-0.614200
0.074129	-0.008281	0.980397	-0.287106	-0.054636	-0.400076	0.376581	0.670617	-0.237250	-0.016322	0.340649	-0.408144	-0.063068	0.557218	-0.827957	0.030259	-0.300660
-0.425903	-0.195405	1.343548	-0.155763	0.055866	-0.613193	0.408711	0.248555	-0.314953	0.152906	0.045613	-0.325119	0.199276	0.575728	-0.905500	0.041365	-0.265880
-0.577694	-0.284808	1.265643	0.314271	0.271679	-0.535263	-0.046672	0.323485	-0.345810	0.207270	-0.115413	0.104380	0.197281	-0.198220	-0.871405	-0.303268	-0.386731
-0.722795	-0.277223	0.729360	-0.027202	0.696174	-0.469763	-0.217569	-0.052507	-0.125550	-0.054718	-0.188566	-0.163743	-0.261834	0.018182	-0.716365	-0.161184	-0.063399
-0.515048	-0.278520	0.422267	-0.078811	0.593925	0.193463	0.128893	-0.011160	-0.280436	0.443489	-0.015194	-0.313840	-0.760479	-0.106489	-0.401370	-0.204990	0.364743
-0.234348	-0.286498	0.532098	0.310904	0.404044	-0.416760	0.052964	-0.252963	-0.545693	1.254245	-0.885887	0.081842	-0.520118	-0.026046	-0.729390	0.274104	0.189299
-0.246879	-0.228968	0.288250	-0.064924	0.350137	-0.481124	0.605390	-0.281537	-0.905005	0.768225	-0.999118	-0.479651	-0.459349	-0.389688	-0.972296	0.154054	-0.044835
-0.428431	0.233514	-0.009437	0.136303	0.126968	-0.018959	0.373477	-0.288724	-1.130741	0.678274	-1.241787	-0.344296	-0.063714	-0.659613	-0.953781	0.281262	-0.712374
-0.849189	0.365194	0.295016	0.061575	0.118097	-0.106217	0.121956	-0.506836	-0.403663	1.087872	-0.760937	-0.748301	-0.070885	-0.694020	-0.767707	-0.488309	-0.358513
-0.160911	0.334084	0.167762	-0.221252	-0.096901	-0.150016	0.473110	-0.749948	-0.358200	0.944283	-0.075666	-0.333795	0.094914	-0.532456	-0.238665	-0.701669	-0.158688
-0.040520	0.351121	-0.031567	-0.087877	-0.461265	0.279312	0.416046	-0.420618	-0.648989	0.574978	-0.454461	-0.498527	0.351175	-0.567563	-0.485842	-0.475786	0.175900
0.123808	0.224484	0.347510	-0.589169	-0.590216	0.765689	0.275360	-0.098941	-1.011897	0.272210	-1.103463	-0.292411	-0.279274	0.379011	-0.592504	-0.357080	-0.470084
-0.067983	-0.109716	0.078055	0.108107	-0.677760	0.148792	0.258912	0.237965	-0.797117	0.713193	-1.284823	-0.597350	-0.595808	0.095102	-0.323419	-0.079043	-0.257103
-0.001236	-0.092883	-0.183742	-0.449699	-1.008739	-0.272729	0.108927	0.597047	-0.729588	0.620904	-1.210352	-0.537631	-0.426118	0.450945	-0.512180	-0.085683	0.306974
0.144911	-0.281821	-0.492198	0.225865	-0.420945	-0.777347	-0.441420	0.066535	-1.022070	0.669212	-0.567394	-0.790231	-0.605341	-0.199348	-1.066631	0.067951	0.367421
0.195116	0.146244	-1.129575	0.445010	0.020858	-0.693714	-0.510254	0.483678	-0.859876	0.320952	-0.494254	-0.712974	-0.578727	0.240399	-0.771839	-0.057667	0.176600
0.025206	0.192616	-0.947884	0.543646	0.032547	0.104686	-0.705249	0.219168	-0.512374	-0.100051	-1.028081	-1.026516	-0.740752	0.393716	-0.131418	0.428593	-0.120180
-0.234442	-0.333707	-0.932863	0.481102	0.206946	0.489469	-0.262679	0.195681	-0.455474	0.061203	-1.087585	-1.196903	-1.093567	0.462121	-0.196557	0.236225	0.588813
-0.510913	-0.306660	-1.123178	-0.113143	-0.275402	0.522390	-0.278190	0.414088	0.326839	-0.115258	-1.214166	-1.002313	-0.643732	-0.259845	-0.349325	-0.059229	0.241048
-0.919751	0.118120	-0.755263	-0.319139	0.001296	0.434744	0.011800	0.291052	-0.682006	-0.064303	-0.858759	-0.893138	-0.130938	-0.688564	0.087526	0.626651	0.149885
-0.527922	-0.012660	-0.884784	0.280714	0.449673	0.975459	-0.224700	-0.299311	-0.503760	-0.479403	-0.443864	-0.503341	0.074672	-0.665227	-0.063142	0.503931	-0.096706
-0.416010	-0.135193	-1.082686	0.620636	0.666878	1.326539	-0.152096	-0.274440	0.309236	-0.282660	-0.626001	0.227422	0.158777	-0.842920	-0.098021	0.409939	-0.143137
0.025185	-0.327601	-0.855354	0.872140	0.243583	0.922887	0.577843	-0.142194	0.362813	-0.136674	-0.328159	0.602047	0.378743	-0.858209	0.191965	-0.043332	0.929264
-0.092875	-0.439253	-0.601120	0.647650	-0.140223	0.445704	0.085527	-0.614304	0.023860	-0.249517	-0.809536	0.895114	0.883167	-0.254008	0.413533	-0.519143	1.005529
0.278447	-0.603358	-0.436327	0.790263	-0.409817	-0.364844	-0.495091	-0.823521	-0.238164	-0.375826	-0.551188	0.338353	0.638534	0.199165	0.497365	-0.125307	0.374357
0.646614	-0.011587	-0.764761	0.084132	-0.227919	-0.797292	-0.340435	-0.542809	-0.362132	-0.655587	-1.011472	-0.117538	0.775863	-0.110100	0.349932	-0.265475	0.468900
-0.398005	-0.445894	0.001275	0.425612	0.019790	-0.405998	0.562514	-0.420435	-0.478720	-0.456258	-0.850967	-0.099621	0.752778	0.234270	0.266498	-0.078235	0.788281
0.043377	-0.141340	0.296968	-0.027539	-0.072945	-0.450405	-0.148144	0.150164	-0.003423	0.011143	-1.095612	-0.199743	-0.119737	-0.931330	0.043649	-0.141022	-0.053874
0.059643	0.204944	-0.168683	-0.223994	0.434251	-0.220162	0.034981	-0.419956	0.552323	0.318418	-1.118651	-0.149667	0.029812	-0.303555	-0.374827	-0.910462	-0.416239
-0.326694	0.367432	-0.030240	0.292046	0.139211	-0.402250	-0.030402	-0.138243	0.632095	0.238512	-0.668005	-0.375812	-0.138051	0.439634	-0.905034	-0.572381	-0.373424
-0.264790	0.344634	-0.064386	0.357509	0.065116	-0.319748	0.159811	-0.377110	0.277355	0.034994	-0.463968	0.014599	-0.427049	0.611065	-0.659843	-0.676088	-0.396756
-0.094278	-0.185626	0.505242	0.377642	-0.012924	-0.432579	0.113939	-0.199495	0.421647	0.469017	-0.464677	-0.284045	0.135566	-0.040428	-0.102099	0.027551	-0.505237
-0.438405	-0.309265	-0.118681	0.130381	0.128003	-0.563684	0.727198	-0.466406	0.515648	0.830036	-0.139166	0.233655	-0.229959	0.689307	-0.202641	0.195796	-0.442209
-0.179037	-0.820828	-0.151344	0.328696	-0.088964	-0.772250	1.019299	0.307149	0.338550	1.150508	-0.351213	-0.108528	-0.766155	-0.290305	-0.003832	1.041368	0.065016
0.185308	-0.663519	-0.458237	0.648102	-0.552472	-0.502964	0.702613	0.018531	0.693391	0.821200	-0.046638	-0.527237	-0.635249	-0.228354	0.285099	0.489989	0.133493
0.825963	-0.571551	-0.360564	0.756656	-0.511549	-0.413101	0.557313	0.368454	0.581739	0.473226	0.464031	-0.486214	-0.901365	0.091113	0.402615	0.508428	0.118273
0.750259	-0.490987	-1.099247	-0.043439	-0.119504	-0.135324	0.391204	-0.349418	0.410604	0.047604	0.322239	-0.439719	-0.757785	-0.026080	0.716425	0.658586	-0.116739
0.295469	-0.366416	-0.797180	-0.190782	0.051330	-0.410573	0.081378	-0.246395	0.522909	-0.322282	-0.658757	-0.107280	-1.254678	-0.331151	1.151010	0.444031	-0.197475
0.529763	-0.460059	-0.270663	-0.670937	-0.095841	-0.441002	-0.086606	-0.325139	0.084985	-0.085674	-0.438433	0.942147	-1.298532	-0.225508	0.625129	1.048807	-0.144332
0.348950	-0.776603	0.187393	-0.406458	0.406619	-0.083428	0.597238	-0.336324	-0.142803	-0.302197	0.122077	0.688592	-0.023772	-0.128019	0.835245	0.613391	-0.226222
-0.198079	-0.695234	-0.110058	-0.739427	0.235670	-0.063214	-0.344284	0.017321	-0.282696	-1.070710	-0.274036	0.243247	-0.269470	-0.288486	-0.032673	0.031048	0.387554
-0.502311	-0.328127	-0.436765	-0.816909	0.281716	0.021222	-0.850764	0.031196	-0.263675	-0.654867	-0.454226	0.186773	0.003881	0.099728	0.346921	0.108761	0.638573
-0.158350	-0.483389	-0.535150	-0.358112	-0.306249	-0.075881	-1.186815	0.069875	-0.626024	-0.521757	-0.594947	0.531567	-0.587293	-0.221685	-0.301393	0.319939	0.410545
-0.681625	-0.118053	-0.693132	-0.470818	0.362634	0.425103	-1.159108	0.324048	-0.474499	-0.493675	-0.634657	0.580847	0.158040	-0.457914	0.442208	0.252152	0.269622
-0.454434	-0.009226	-0.584957	-0.696956	0.521977	0.249755	-0.990307	0.442198	-0.672955	-0.076080	-0.556612	0.778714	0.074969	-0.235195	0.310784	0.440968	0.488300
-0.458325	-0.198022	-0.409175	-0.263499	-0.017006	0.297180	-0.197163	0.128961	-0.798612	-0.133737	-0.818211	0.754718	0.656686	-0.734378	0.934591	0.476556	0.838668
-0.671563	-0.008869	-0.012270	-0.686354	0.031203	0.779227	-0.401051	0.181185	-0.491298	-0.242258	-0.642448	0.985039	0.024061	-0.508359	0.897878	0.213727	0.244310
-0.796293	0.392615	0.191286	-0.446978	0.058556	1.043669	-0.563312	0.321434	0.185710	0.659159	-0.844564	1.442245	-0.552617	-0.139714	1.020282	-0.140988	0.330394
-0.894639	0.518733	0.020909	-0.729322	0.055476	1.202172	-0.414718	0.391428	0.443360	0.387641	-0.978365	0.966348	-0.010530	0.541248	0.795365	-0.122452	0.315138
-0.154098	0.243272	-0.244346	-0.369825	0.319272	0.416564	-0.501220	0.051076	0.909313	-0.162297	-0.590260	0.642361	0.034055	0.481539	0.559150	-0.837116	0.218231
0.036905	0.110690	-0.097662	-0.713336	0.427371	0.344482	0.392661	-0.104029	0.998023	-0.608141	-0.418361	0.458727	-0.219696	0.003663	0.776469	-0.207753	-0.366627
0.193970	-0.205842	-0.290879	-0.823714	-0.114727	0.223318	0.214609	-0.661865	1.625231	-0.827141	0.062546	0.738784	-0.074666	0.169650	0.720817	-0.309764	-0.358989
-0.415450	-0.267372	0.469770	-0.493582	0.083266	-0.146252	-0.191184	-0.459210	1.548562	-0.099412	0.173853	0.766647	-0.738719	0.006410	0.488992	-0.251208	-0.091132
0.053465	-0.165124	0.317942	-0.384204	0.198063	-0.238299	-0.267424	-0.371001	0.869999	0.305417	0.315412	0.711836	-1.319127	-0.303533	0.693835	-0.158339	0.280510
0.068828	-0.358404	0.238585	-0.288129	0.313850	-0.166703	-0.535919	-0.007229	0.953944	0.455911	-0.298181	-0.174865	-1.136834	-0.205085	0.776712	0.097573	-0.070338
0.102122	-0.117987	0.258315	0.121763	0.340972	0.036347	-1.066355	0.981349	0.523129	0.410140	-0.333966	0.296975	-0.933230	-0.042239	0.391008	-0.436147	0.136518
-0.240531	0.459094	0.624294	-0.202069	0.059638	-0.174618	-1.142659	0.002042	0.218085	-0.370593	-0.195573	0.330873	-0.877031	0.047195	0.703029	-0.654634	0.283938
-0.158667	0.100570	0.750253	0.214602	-0.244319	-0.470164	-1.003651	0.384502	0.722185	-0.035685	0.037052	0.461191	-1.415420	0.279047	0.622246	-0.909658	0.223639
-0.357964	0.032388	0.705142	0.097822	-0.626134	-0.024427	-0.752634	0.387556	0.293838	-0.064693	0.298064	0.233057	-0.669618	0.526493	0.067906	-0.461891	0.193015
0.079536	-0.595405	0.386924	-0.120366	-0.702972	-0.112215	-0.648303	1.474706	0.037378	-0.542213	0.540074	0.219620	-0.765123	-0.089705	-0.109779	-0.082368	-0.053047
0.374297	-0.529742	-0.111740	0.423887	-0.414899	-0.450304	-0.336504	0.563737	0.011963	-0.649927	0.402550	0.160274	-0.556373	-0.281214	-0.590715	0.150779	-0.623658
0.218322	-0.669650	-0.215664	0.252980	-0.151942	-0.300305	-0.107001	0.105208	0.167820	-0.826048	0.311426	0.490688	0.291964	0.107604	0.484271	0.143767	-0.370181
-0.275693	-0.271957	-0.177730	0.363552	-0.684590	-0.323323	0.310895	0.351881	0.459180	-0.532505	-0.302955	0.379185	0.211293	0.005988	0.748251	0.071809	-0.373006
0.050752	0.033438	-0.276574	0.660402	-0.867422	-0.600538	0.155055	0.191885	0.764537	0.094325	0.616618	0.343962	-0.637841	0.033055	0.354098	-0.506364	-0.442690
-0.342594	-0.531087	-0.692576	0.528962	-0.490868	-1.048739	0.398512	-0.042539	-0.080159	-0.139858	0.327385	0.089376	-0.227435	0.004896	0.235358	-0.408467	-0.143691
-0.212370	-0.177390	-0.601731	0.304459	-0.401267	-1.002014	-0.255719	-0.047763	0.028395	-0.176481	0.334792	0.591009	-0.364672	0.154845	-0.126496	0.428774	-0.081750
0.084140	-0.511110	-1.291392	0.651175	-0.345288	0.066212	0.199084	-0.433986	0.016429	0.288663	0.341641	0.496381	-0.885865	0.003762	0.343908	0.720123	-0.532133
-0.110286	-0.437120	-0.659840	1.223683	-0.320728	0.532178	0.711245	-0.371786	0.585791	-0.305682	0.514546	0.333121	-0.099904	-0.482692	0.929315	-0.083769	-0.401274
-0.472824	-0.333129	-0.733642	-0.238795	0.144322	0.215442	0.222512	-0.561697	0.830177	-0.115413	0.644021	0.138949	-0.667130	-0.074396	0.454401	-0.051233	-0.530930
-0.328717	-0.423806	-0.730691	-0.013833	-0.078550	0.261576	0.580726	-0.449661	0.565342	-0.320165	-0.010818	0.499743	-0.557248	0.005526	0.670288	-0.442092	-0.223450
-0.382701	-0.554002	-0.776289	-0.077548	0.115455	0.475950	0.031512	-0.382055	0.593430	0.421915	-0.580944	0.185013	-0.234087	-0.604454	0.230516	-0.450249	-0.242184
-0.042212	-0.335515	-0.438549	-0.734883	0.358484	0.172021	-0.110303	-0.681237	0.659810	0.594119	-0.714845	-0.157500	0.350322	-0.325325	-0.511921	-0.140343	-0.033607
0.273272	-0.169669	-0.832734	-0.850261	0.407908	0.205977	0.190258	-0.835706	0.693271	0.883690	-0.728635	0.206387	0.854625	0.146509	-0.406664	0.187271	-0.103373
0.127816	0.887575	-0.484093	-0.160761	1.205855	0.082608	-0.465766	-0.851922	0.271592	0.939987	-1.023372	0.729176	0.437776	-0.270336	-0.256005	0.258700	0.018932
-0.007293	0.525600	-0.225117	-0.365628	0.868450	-0.043904	-0.246124	-0.413458	0.487046	1.017466	-0.858135	0.555860	0.319619	0.106229	0.130458	0.431908	0.229736
